Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,outlier_column
June,17,19:30:00,0.5993,285.0,13.0,0.0456,325.59,D,Abandoned Calls
June,17,20:30:00,0.6404,237.0,9.0,0.038,305.92,D,Abandoned Calls
June,18,10:30:00,0.7634,384.0,12.0,0.0313,340.67,D,Abandoned Calls
June,18,16:30:00,0.733,467.0,10.0,0.0214,332.62,D,Abandoned Calls
June,18,20:00:00,0.6933,251.0,13.0,0.0518,336.12,D,Abandoned Calls
June,18,21:00:00,0.6748,183.0,20.0,0.1093,332.99,D,Abandoned Calls
June,19,13:30:00,0.8441,414.0,10.0,0.0242,359.66,D,Abandoned Calls
June,19,15:30:00,0.6946,424.0,18.0,0.0425,331.59,D,Abandoned Calls
June,20,10:00:00,0.7217,360.0,15.0,0.0417,306.81,D,Abandoned Calls
June,20,11:30:00,0.7825,462.0,16.0,0.0346,296.37,D,Abandoned Calls
June,20,12:00:00,0.4124,504.0,36.0,0.0714,310.68,D,Abandoned Calls
June,20,12:30:00,0.82,520.0,9.0,0.0173,339.84,D,Abandoned Calls
June,20,13:00:00,0.5964,465.0,24.0,0.0516,328.19,D,Abandoned Calls
June,20,13:30:00,0.4833,513.0,35.0,0.0682,332.31,D,Abandoned Calls
June,20,14:30:00,0.6474,537.0,35.0,0.0652,346.18,D,Abandoned Calls
June,20,15:00:00,0.4623,480.0,82.0,0.1708,347.99,D,Abandoned Calls
June,20,15:30:00,0.7862,568.0,16.0,0.0282,320.55,D,Abandoned Calls
June,20,17:30:00,0.6402,497.0,19.0,0.0382,309.22,D,Abandoned Calls
June,20,18:00:00,0.7113,449.0,16.0,0.0356,311.98,D,Abandoned Calls
June,20,18:30:00,0.5286,381.0,14.0,0.0367,327.19,D,Abandoned Calls
June,20,19:00:00,0.7134,329.0,15.0,0.0456,343.58,D,Abandoned Calls
June,20,19:30:00,0.4286,305.0,32.0,0.1049,321.26,D,Abandoned Calls
June,20,20:00:00,0.2757,240.0,26.0,0.1083,311.68,D,Abandoned Calls
June,20,20:30:00,0.3445,230.0,21.0,0.0913,336.03,D,Abandoned Calls
June,20,21:00:00,0.4526,183.0,46.0,0.2514,390.01,D,Abandoned Calls
June,20,21:30:00,0.2721,164.0,17.0,0.1037,362.49,D,Abandoned Calls
June,20,22:00:00,0.6763,149.0,10.0,0.0671,284.53,D,Abandoned Calls
June,21,00:00:00,0.9231,48.0,9.0,0.1875,312.46,D,Abandoned Calls
June,21,11:30:00,0.5159,330.0,16.0,0.0485,300.06,D,Abandoned Calls
June,21,12:30:00,0.5408,330.0,36.0,0.1091,312.96,D,Abandoned Calls
June,21,13:00:00,0.6156,378.0,19.0,0.0503,297.69,D,Abandoned Calls
June,21,13:30:00,0.6648,376.0,21.0,0.0559,326.83,D,Abandoned Calls
June,21,14:30:00,0.7471,353.0,9.0,0.0255,313.2,D,Abandoned Calls
June,23,11:30:00,0.5267,471.0,21.0,0.0446,336.27,D,Abandoned Calls
June,23,12:00:00,0.6981,487.0,10.0,0.0205,341.72,D,Abandoned Calls
June,23,14:30:00,0.6248,546.0,13.0,0.0238,331.57,D,Abandoned Calls
June,23,15:00:00,0.6081,530.0,12.0,0.0226,336.16,D,Abandoned Calls
June,23,15:30:00,0.762,553.0,11.0,0.0199,337.46,D,Abandoned Calls
June,24,10:30:00,0.4703,382.0,12.0,0.0314,319.09,D,Abandoned Calls
June,25,11:30:00,0.6909,466.0,13.0,0.0279,334.3,D,Abandoned Calls
June,25,20:00:00,0.7875,282.0,9.0,0.0319,329.62,D,Abandoned Calls
June,26,12:30:00,0.7531,419.0,14.0,0.0334,309.45,D,Abandoned Calls
June,26,13:00:00,0.5138,451.0,15.0,0.0333,308.56,D,Abandoned Calls
June,26,19:30:00,0.6731,272.0,12.0,0.0441,300.9,D,Abandoned Calls
June,26,20:00:00,0.6376,255.0,26.0,0.102,270.5,D,Abandoned Calls
June,26,20:30:00,0.3382,234.0,27.0,0.1154,286.7,D,Abandoned Calls
June,26,21:00:00,0.6732,166.0,13.0,0.0783,353.47,D,Abandoned Calls
June,26,22:00:00,0.7305,155.0,14.0,0.0903,289.7,D,Abandoned Calls
June,27,08:30:00,0.4887,151.0,18.0,0.1192,278.35,D,Abandoned Calls
June,27,10:30:00,0.6201,346.0,17.0,0.0491,311.46,D,Abandoned Calls
June,27,11:30:00,0.619,397.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,12:00:00,0.9854,413.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,12:30:00,0.881,426.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,13:00:00,0.8112,439.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,13:30:00,0.9356,421.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,14:00:00,0.5106,451.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,14:30:00,0.3659,477.0,19.0,0.0479,309.63,D,Abandoned Calls
June,27,15:00:00,0.6112,481.0,18.0,0.0374,333.16,D,Abandoned Calls
June,27,17:00:00,0.8113,436.0,12.0,0.0275,313.89,D,Abandoned Calls
June,27,19:30:00,0.6318,248.0,9.0,0.0363,291.88,D,Abandoned Calls
June,28,09:00:00,0.7514,194.0,13.0,0.067,259.2,D,Abandoned Calls
June,28,10:30:00,0.6955,255.0,12.0,0.0471,281.8,D,Abandoned Calls
June,28,11:30:00,0.6633,306.0,12.0,0.0392,305.36,D,Abandoned Calls
June,28,13:30:00,0.5068,316.0,20.0,0.0633,293.43,D,Abandoned Calls
June,30,10:30:00,0.5749,419.0,12.0,0.0286,333.82,D,Abandoned Calls
June,30,12:30:00,0.5256,517.0,28.0,0.0542,330.71,D,Abandoned Calls
June,30,13:00:00,0.4135,524.0,21.0,0.0401,315.6,D,Abandoned Calls
