Portfolio,Date,Call Volume,CCT,Service Level,Abandon Rate
C,2024-03-15,23743.0,358.17,0.8663,0.0137
C,2024-03-16,15497.0,349.48,0.8708,0.0085
C,2024-03-17,10269.0,354.0,0.8161,0.0179
C,2024-03-18,27636.0,350.29,0.9124,0.0071
C,2024-03-19,25622.0,345.23,0.8361,0.0126
C,2024-03-20,24587.0,333.98,0.8895,0.0138
C,2024-03-21,23634.0,351.31,0.9797,0.0027
C,2024-03-22,22057.0,351.41,0.9209,0.009
C,2024-03-23,15327.0,348.2,0.7946,0.0175
C,2024-03-24,9721.0,350.39,0.8938,0.011
C,2024-03-25,25652.0,364.45,0.8159,0.0124
C,2024-03-26,22301.0,344.07,0.9215,0.0059
C,2024-03-27,23706.0,328.72,0.894,0.0232
C,2024-03-28,22732.0,361.56,0.9135,0.0046
C,2024-03-29,20764.0,349.12,0.978,0.0032
C,2024-03-30,13639.0,344.95,0.8013,0.0123
C,2024-03-31,5386.0,342.72,0.6537,0.0277
C,2024-04-01,29720.0,333.02,0.8132,0.0162
C,2024-04-02,25859.0,325.28,0.9511,0.0059
C,2024-04-03,27131.0,342.7,0.87,0.0103
C,2024-04-04,26121.0,342.31,0.9558,0.004
C,2024-04-05,23967.0,345.6,0.9281,0.0055
C,2024-04-06,15682.0,348.42,0.9468,0.0041
C,2024-04-07,10086.0,341.6,0.8572,0.0117
C,2024-04-08,24508.0,333.78,0.7231,0.0581
C,2024-04-09,24075.0,319.58,0.9983,0.0009
C,2024-04-10,23852.0,349.61,0.9715,0.003
C,2024-04-11,22754.0,338.62,0.9713,0.0032
C,2024-04-12,23285.0,342.42,0.9505,0.0043
C,2024-04-13,15083.0,342.85,0.9116,0.0073
C,2024-04-14,10515.0,344.05,0.8102,0.0111
C,2024-04-15,26959.0,334.11,0.7974,0.0337
C,2024-04-16,24484.0,320.71,0.9864,0.0024
C,2024-04-17,23809.0,332.04,0.981,0.0027
C,2024-04-18,22808.0,338.61,0.9279,0.0073
C,2024-04-19,22825.0,341.72,0.9164,0.0071
C,2024-04-20,15136.0,344.76,0.8542,0.0106
C,2024-04-21,10505.0,341.32,0.7555,0.0229
C,2024-04-22,26933.0,329.15,0.9275,0.0084
C,2024-04-23,23081.0,314.41,0.9767,0.0031
C,2024-04-24,23098.0,346.97,0.9765,0.0026
C,2024-04-25,22567.0,339.21,0.9787,0.0084
C,2024-04-26,22280.0,329.72,0.9353,0.0045
C,2024-04-27,14692.0,330.12,0.8672,0.0087
C,2024-04-28,10148.0,324.27,0.7461,0.0173
C,2024-04-29,26280.0,363.1,0.6458,0.0572
C,2024-04-30,25188.0,346.88,0.8304,0.0198
C,2024-05-01,27653.0,316.87,0.9872,0.0019
C,2024-05-02,25397.0,351.18,0.9046,0.008
C,2024-05-03,26168.0,352.4,0.9583,0.0041
C,2024-05-04,16820.0,351.65,0.9428,0.0048
C,2024-05-05,,,,
C,2024-05-06,,,,
C,2024-05-07,,,,
C,2024-05-08,,,,
C,2024-05-09,,,,
C,2024-05-10,,,,
C,2024-05-11,,,,
C,2024-05-12,8162.0,346.05,0.8539,0.0197
C,2024-05-13,26132.0,346.11,0.6108,0.0302
C,2024-05-14,24354.0,342.66,0.7202,0.0234
C,2024-05-15,25217.0,322.79,0.9411,0.0063
C,2024-05-16,23768.0,358.38,0.7819,0.0136
C,2024-05-17,23437.0,345.74,0.7984,0.0204
C,2024-05-18,14761.0,347.18,0.5979,0.0296
C,2024-05-19,9901.0,350.66,0.7051,0.0274
C,2024-05-20,26363.0,348.16,0.7815,0.0144
C,2024-05-21,23930.0,339.74,0.7101,0.0242
C,2024-05-22,23274.0,322.32,0.8995,0.0088
C,2024-05-23,23980.0,350.4,0.8581,0.0115
C,2024-05-24,22158.0,343.89,0.8742,0.0066
C,2024-05-25,14687.0,334.28,0.848,0.0111
C,2024-05-26,8720.0,339.62,0.868,0.0093
C,2024-05-27,12426.0,325.84,0.956,0.0041
C,2024-05-28,25849.0,318.05,0.9548,0.0047
C,2024-05-29,23492.0,292.49,0.9853,0.0022
C,2024-05-30,23041.0,329.36,0.8365,0.0185
C,2024-05-31,25027.0,320.32,0.9632,0.0064
C,2024-06-01,17543.0,342.94,0.82,0.014
C,2024-06-02,11620.0,339.3,0.9855,0.0017
C,2024-06-03,30859.0,333.82,0.9607,0.0033
C,2024-06-04,26938.0,340.13,0.9885,0.0023
C,2024-06-05,25705.0,333.61,0.9568,0.0036
C,2024-06-06,23898.0,324.11,0.9902,0.0029
C,2024-06-07,22988.0,325.13,0.91,0.0076
C,2024-06-08,15035.0,346.76,0.9374,0.0051
C,2024-06-09,9968.0,340.54,0.985,0.0024
C,2024-06-10,26820.0,335.94,0.9457,0.0045
C,2024-06-11,24021.0,339.59,0.9357,0.0049
C,2024-06-12,23552.0,334.07,0.9386,0.0053
C,2024-06-13,22778.0,317.04,0.9678,0.0061
C,2024-06-14,23276.0,325.78,0.8941,0.0084
C,2024-06-15,14831.0,341.26,0.9725,0.0033
C,2024-06-16,8648.0,339.39,0.9832,0.0022
C,2024-06-17,26763.0,334.85,0.8926,0.0095
C,2024-06-18,24501.0,329.12,0.9412,0.0062
C,2024-06-19,23216.0,340.66,0.8758,0.0077
C,2024-06-20,24554.0,325.43,0.9454,0.0065
C,2024-06-21,24108.0,321.2,0.8955,0.0089
C,2024-06-22,15477.0,342.28,0.9104,0.0173
C,2024-06-23,10536.0,343.41,0.979,0.0024
C,2024-06-24,26564.0,335.8,0.8737,0.0105
C,2024-06-25,24308.0,336.15,0.876,0.0102
C,2024-06-26,23037.0,330.91,0.8322,0.0105
C,2024-06-27,22647.0,318.16,0.9381,0.0047
C,2024-06-28,22163.0,312.02,0.8276,0.0139
C,2024-06-29,15440.0,333.49,0.8721,0.0078
C,2024-06-30,10436.0,350.71,0.8254,0.0173
C,2024-07-01,29844.0,337.32,0.9567,0.006
C,2024-07-02,25366.0,341.93,0.8094,0.0182
C,2024-07-03,25057.0,346.14,0.8472,0.0143
C,2024-07-04,10669.0,342.87,0.9325,0.0066
C,2024-07-05,23259.0,334.18,0.94,0.0098
C,2024-07-06,14224.0,309.07,0.9731,0.0037
C,2024-07-07,10079.0,344.97,0.9496,0.0056
C,2024-07-08,27531.0,344.37,0.916,0.0088
C,2024-07-09,24988.0,337.43,0.8728,0.0113
C,2024-07-10,23820.0,343.14,0.865,0.0095
C,2024-07-11,22718.0,343.63,0.7426,0.0212
C,2024-07-12,21909.0,343.12,0.7981,0.0187
C,2024-07-13,14472.0,324.61,0.8841,0.0113
C,2024-07-14,9747.0,355.49,0.5642,0.031
C,2024-07-15,25811.0,344.21,0.7783,0.0311
C,2024-07-16,22971.0,350.43,0.6936,0.0244
C,2024-07-17,22681.0,346.31,0.774,0.0229
C,2024-07-18,21844.0,340.13,0.8851,0.0088
C,2024-07-19,22116.0,331.17,0.8673,0.0139
C,2024-07-20,14538.0,322.58,0.8169,0.0167
C,2024-07-21,9869.0,351.77,0.7462,0.017
C,2024-07-22,24841.0,346.0,0.7852,0.0257
C,2024-07-23,22083.0,340.49,0.7358,0.021
C,2024-07-24,21243.0,336.71,0.8463,0.0187
C,2024-07-25,21402.0,336.35,0.8666,0.0111
C,2024-07-26,20631.0,324.96,0.9162,0.0079
C,2024-07-27,13721.0,315.51,0.9448,0.0093
C,2024-07-28,9272.0,344.95,0.7962,0.0149
C,2024-07-29,23180.0,337.61,0.7969,0.0156
C,2024-07-30,21392.0,336.99,0.9524,0.004
C,2024-07-31,22000.0,337.33,0.978,0.0031
C,2024-08-01,24376.0,336.1,0.9493,0.007
C,2024-08-02,23876.0,337.29,0.9521,0.0039
C,2024-08-03,15758.0,333.33,0.9792,0.0026
C,2024-08-04,10463.0,314.74,0.9957,0.0019
C,2024-08-05,25956.0,346.2,0.9863,0.0021
C,2024-08-06,23713.0,346.15,0.9903,0.0017
C,2024-08-07,22646.0,339.92,0.915,0.006
C,2024-08-08,21690.0,343.25,0.9187,0.0047
C,2024-08-09,21283.0,331.8,0.8993,0.0113
C,2024-08-10,14064.0,320.23,0.9747,0.0026
C,2024-08-11,9865.0,307.9,0.9927,0.0012
C,2024-08-12,24663.0,347.28,0.9017,0.0064
C,2024-08-13,22390.0,340.03,0.9265,0.0058
C,2024-08-14,23168.0,343.06,0.9284,0.0055
C,2024-08-15,23218.0,341.9,0.9157,0.006
C,2024-08-16,22550.0,334.77,0.9597,0.003
C,2024-08-17,14930.0,320.62,0.9806,0.0035
C,2024-08-18,10190.0,300.24,0.9848,0.0061
C,2024-08-19,25018.0,353.82,0.8307,0.0248
C,2024-08-20,23130.0,349.75,0.8556,0.0118
C,2024-08-21,23002.0,344.1,0.8817,0.0095
C,2024-08-22,22006.0,347.25,0.8438,0.0103
C,2024-08-23,21979.0,343.98,0.8002,0.0166
C,2024-08-24,14269.0,328.21,0.9181,0.0084
C,2024-08-25,10306.0,313.89,0.9058,0.0068
C,2024-08-26,23706.0,348.67,0.8989,0.0061
C,2024-08-27,22131.0,337.49,0.869,0.0081
C,2024-08-28,22414.0,333.75,0.8778,0.0131
C,2024-08-29,21343.0,346.42,0.5592,0.0559
C,2024-08-30,21826.0,343.3,0.8892,0.0122
C,2024-08-31,15384.0,340.79,0.7098,0.0229
C,2024-09-01,10608.0,333.03,0.8794,0.0099
C,2024-09-02,14620.0,311.08,0.9694,0.0028
C,2024-09-03,28572.0,358.6,0.5883,0.038
C,2024-09-04,25882.0,347.92,0.9494,0.0047
C,2024-09-05,24291.0,336.45,0.8595,0.0113
C,2024-09-06,22187.0,339.59,0.882,0.01
C,2024-09-07,14810.0,335.51,0.9404,0.005
C,2024-09-08,9931.0,323.31,0.9721,0.0027
C,2024-09-09,25596.0,315.69,0.9496,0.0091
C,2024-09-10,22996.0,350.17,0.668,0.0233
C,2024-09-11,22505.0,346.95,0.9104,0.0147
C,2024-09-12,22478.0,342.63,0.7285,0.024
C,2024-09-13,21805.0,337.1,0.8607,0.0126
C,2024-09-14,14449.0,328.03,0.9175,0.0087
C,2024-09-15,9920.0,339.1,0.8815,0.0127
C,2024-09-16,24813.0,322.58,0.8579,0.011
C,2024-09-17,22467.0,347.21,0.7393,0.017
C,2024-09-18,21897.0,344.04,0.8696,0.0148
C,2024-09-19,21496.0,339.89,0.7963,0.0165
C,2024-09-20,21368.0,333.57,0.8485,0.0108
C,2024-09-21,14224.0,338.62,0.9027,0.0068
C,2024-09-22,9828.0,326.5,0.9371,0.0057
C,2024-09-23,23858.0,308.16,0.997,0.0019
C,2024-09-24,21438.0,321.39,0.9637,0.0044
C,2024-09-25,22228.0,346.47,0.8209,0.0103
C,2024-09-26,20375.0,338.09,0.813,0.0116
C,2024-09-27,19350.0,331.5,0.9346,0.0059
C,2024-09-28,13071.0,320.6,0.842,0.0135
C,2024-09-29,9232.0,335.95,0.9119,0.008
C,2024-09-30,24261.0,335.8,0.7286,0.0223
C,2024-10-01,25757.0,332.92,0.9248,0.0073
C,2024-10-02,23791.0,312.84,0.962,0.0051
C,2024-10-03,23904.0,343.85,0.8675,0.0106
C,2024-10-04,22690.0,347.32,0.9651,0.0037
C,2024-10-05,14068.0,340.04,0.9766,0.0027
C,2024-10-06,9568.0,334.76,0.9579,0.0048
C,2024-10-07,23412.0,339.32,0.9745,0.003
C,2024-10-08,21300.0,326.69,0.977,0.0028
C,2024-10-09,19323.0,303.94,0.996,0.0014
C,2024-10-10,19355.0,350.48,0.7702,0.0154
C,2024-10-11,19716.0,337.57,0.9057,0.0069
C,2024-10-12,13191.0,339.67,0.8605,0.0109
C,2024-10-13,9319.0,339.08,0.8258,0.0166
C,2024-10-14,20625.0,338.26,0.7708,0.0149
C,2024-10-15,21392.0,334.42,0.8199,0.0186
C,2024-10-16,21972.0,315.57,0.8922,0.013
C,2024-10-17,21144.0,343.71,0.8408,0.0104
C,2024-10-18,20444.0,346.49,0.8495,0.0124
C,2024-10-19,13546.0,341.85,0.8864,0.0091
C,2024-10-20,9448.0,338.15,0.8767,0.0093
C,2024-10-21,24558.0,336.66,0.8237,0.0334
C,2024-10-22,22700.0,325.43,0.8831,0.0111
C,2024-10-23,21949.0,301.0,0.9974,0.0017
C,2024-10-24,21078.0,315.01,0.9925,0.0013
C,2024-10-25,20565.0,345.29,0.9181,0.0063
C,2024-10-26,13258.0,342.02,0.7743,0.0282
C,2024-10-27,9290.0,337.01,0.8932,0.0064
C,2024-10-28,22733.0,331.42,0.9198,0.0068
C,2024-10-29,21111.0,321.21,0.8294,0.0158
C,2024-10-30,19820.0,323.39,0.9843,0.0036
C,2024-10-31,19779.0,319.21,0.9919,0.0015
C,2024-11-01,24495.0,346.56,0.7087,0.0218
C,2024-11-02,16521.0,342.15,0.9171,0.0059
C,2024-11-03,11653.0,334.58,0.8783,0.0081
C,2024-11-04,26664.0,338.22,0.9433,0.0051
C,2024-11-05,22032.0,338.25,0.969,0.0049
C,2024-11-06,21815.0,331.46,0.9671,0.0041
C,2024-11-07,22814.0,317.49,0.9528,0.0055
C,2024-11-08,22067.0,349.61,0.8951,0.0084
C,2024-11-09,14642.0,341.34,0.8759,0.0099
C,2024-11-10,10155.0,343.4,0.7519,0.0222
C,2024-11-11,21263.0,338.58,0.8681,0.0104
C,2024-11-12,23257.0,335.76,0.8749,0.0107
C,2024-11-13,23056.0,327.92,0.8719,0.0131
C,2024-11-14,22691.0,304.14,0.9408,0.0064
C,2024-11-15,22591.0,348.33,0.8264,0.013
C,2024-11-16,15017.0,347.94,0.7932,0.0209
C,2024-11-17,10343.0,336.89,0.7642,0.0183
C,2024-11-18,25016.0,356.11,0.6498,0.0287
C,2024-11-19,23171.0,347.99,0.778,0.015
C,2024-11-20,23339.0,330.61,0.8096,0.0222
C,2024-11-21,22145.0,314.1,0.9314,0.0066
C,2024-11-22,21415.0,352.77,0.705,0.019
C,2024-11-23,15453.0,344.46,0.7182,0.0213
C,2024-11-24,10315.0,341.23,0.7885,0.0172
C,2024-11-25,24322.0,334.74,0.7791,0.0176
C,2024-11-26,22639.0,338.34,0.8844,0.0097
C,2024-11-27,20362.0,317.43,0.8462,0.0148
C,2024-11-28,4617.0,303.16,0.8722,0.0128
C,2024-11-29,19725.0,317.62,0.9684,0.0048
C,2024-11-30,15478.0,346.45,0.9031,0.0071
C,2024-12-01,12777.0,341.38,0.9192,0.0075
C,2024-12-02,31121.0,341.51,0.9374,0.0047
C,2024-12-03,27916.0,344.47,0.9385,0.0055
C,2024-12-04,,336.1,0.9273,0.0057
C,2024-12-05,,325.7,0.9853,0.0026
C,2024-12-06,,315.21,0.9942,0.0023
C,2024-12-07,,350.65,0.8941,0.0066
C,2024-12-08,,345.89,0.9072,0.0064
C,2024-12-09,,341.13,0.9116,0.0063
C,2024-12-10,,339.38,0.9042,0.0069
C,2024-12-11,,338.31,0.8261,0.015
C,2024-12-12,,327.49,0.9068,0.0083
C,2024-12-13,,308.99,0.9989,0.0011
C,2024-12-14,,347.65,0.8767,0.0071
C,2024-12-15,,340.33,0.9468,0.0051
C,2024-12-16,,335.46,0.9536,0.0043
C,2024-12-17,23234.0,333.6,0.9927,0.001
C,2024-12-18,23040.0,333.52,0.7722,0.029
C,2024-12-19,21317.0,317.9,0.9223,0.0103
C,2024-12-20,21261.0,316.51,0.9465,0.0059
C,2024-12-21,15030.0,348.12,0.851,0.0109
C,2024-12-22,10218.0,341.54,0.9892,0.0017
C,2024-12-23,21749.0,330.84,0.9026,0.0088
C,2024-12-24,12525.0,328.02,0.8522,0.0124
C,2024-12-25,2980.0,328.13,0.8058,0.0123
C,2024-12-26,20267.0,322.41,0.746,0.0207
C,2024-12-27,21576.0,305.23,0.9669,0.0029
C,2024-12-28,14696.0,339.47,0.8083,0.0138
C,2024-12-29,9049.0,345.64,0.8493,0.0132
C,2024-12-30,24280.0,336.53,0.9843,0.0024
C,2024-12-31,18423.0,336.81,0.95,0.0059
C,2025-01-01,8051.0,311.42,0.977,0.0051
C,2025-01-02,26094.0,343.18,0.9414,0.0064
C,2025-01-03,25315.0,327.78,0.957,0.0051
C,2025-01-04,16723.0,317.2,0.8545,0.0152
C,2025-01-05,9615.0,364.23,0.6499,0.023
C,2025-01-06,24129.0,344.26,0.8813,0.0105
C,2025-01-07,22765.0,351.21,0.8372,0.012
C,2025-01-08,21787.0,354.55,0.8347,0.0117
C,2025-01-09,18948.0,339.34,0.9494,0.0059
C,2025-01-10,20183.0,324.84,0.8968,0.01
C,2025-01-11,14455.0,313.16,0.9109,0.0092
C,2025-01-12,9799.0,353.12,0.8216,0.0126
C,2025-01-13,23740.0,349.79,0.918,0.0076
C,2025-01-14,21921.0,341.69,0.8471,0.0179
C,2025-01-15,22338.0,337.37,0.8881,0.0078
C,2025-01-16,21070.0,338.23,0.9085,0.022
C,2025-01-17,20819.0,334.15,0.8309,0.0232
C,2025-01-18,14170.0,316.73,0.9401,0.0055
C,2025-01-19,8803.0,357.62,0.7632,0.0197
C,2025-01-20,16591.0,344.62,0.8117,0.0174
C,2025-01-21,20505.0,347.9,0.87,0.0111
C,2025-01-22,21526.0,348.02,0.861,0.0106
C,2025-01-23,20890.0,339.3,0.9,0.0068
C,2025-01-24,20375.0,320.24,0.8633,0.0141
C,2025-01-25,14648.0,307.59,0.9561,0.0036
C,2025-01-26,8970.0,349.55,0.8974,0.0066
C,2025-01-27,23139.0,342.63,0.8926,0.0081
C,2025-01-28,21712.0,334.9,0.7945,0.0149
C,2025-01-29,20015.0,335.75,0.8637,0.0502
C,2025-01-30,20135.0,329.1,0.9863,0.0026
C,2025-01-31,21893.0,330.0,0.879,0.0093
C,2025-02-01,16452.0,298.43,0.9897,0.0027
C,2025-02-02,10769.0,319.98,0.9483,0.0072
C,2025-02-03,27260.0,314.37,0.9773,0.0032
C,2025-02-04,23715.0,358.43,0.5535,0.0454
C,2025-02-05,22011.0,347.2,0.8429,0.0118
C,2025-02-06,21660.0,338.69,0.839,0.0173
C,2025-02-07,21468.0,339.28,0.8814,0.0087
C,2025-02-08,14838.0,333.7,0.8806,0.0089
C,2025-02-09,8597.0,327.75,0.818,0.0172
C,2025-02-10,23689.0,317.87,0.964,0.0048
C,2025-02-11,21778.0,340.24,0.8318,0.0137
C,2025-02-12,22247.0,339.18,0.8813,0.0107
C,2025-02-13,21131.0,336.27,0.8346,0.0298
C,2025-02-14,20580.0,337.3,0.8921,0.0088
C,2025-02-15,14858.0,335.74,0.8478,0.0115
C,2025-02-16,9522.0,325.52,0.9218,0.0068
C,2025-02-17,19950.0,317.52,0.9329,0.0079
C,2025-02-18,21806.0,347.01,0.713,0.0199
C,2025-02-19,22394.0,341.37,0.9095,0.007
C,2025-02-20,22192.0,337.66,0.8938,0.0079
C,2025-02-21,22146.0,339.5,0.918,0.0061
C,2025-02-22,14876.0,338.12,0.8267,0.0129
C,2025-02-23,9781.0,338.39,0.7581,0.0181
C,2025-02-24,23190.0,314.12,0.9599,0.0048
C,2025-02-25,21803.0,348.31,0.7963,0.0145
C,2025-02-26,21769.0,334.92,0.9312,0.0079
C,2025-02-27,21712.0,329.66,0.9087,0.0069
C,2025-02-28,22862.0,332.95,0.7204,0.0209
C,2025-03-01,16747.0,340.64,0.9038,0.0103
C,2025-03-02,11178.0,338.63,0.9217,0.0072
C,2025-03-03,27511.0,327.71,0.9751,0.0039
C,2025-03-04,23955.0,311.34,0.9731,0.0043
C,2025-03-05,23041.0,352.17,0.909,0.0079
C,2025-03-06,22276.0,345.25,0.9263,0.0059
C,2025-03-07,21656.0,338.3,0.9208,0.0083
C,2025-03-08,14499.0,343.4,0.9372,0.0064
C,2025-03-09,9514.0,341.22,0.9539,0.007
C,2025-03-10,24650.0,328.16,0.9357,0.0074
C,2025-03-11,21941.0,310.67,0.8567,0.013
C,2025-03-12,21839.0,343.58,0.9157,0.0072
C,2025-03-13,20562.0,341.68,0.9332,0.0118
C,2025-03-14,20580.0,339.15,0.8919,0.0103
C,2025-03-15,14367.0,344.11,0.9059,0.0102
C,2025-03-16,9749.0,346.33,0.9081,0.0082
C,2025-03-17,23933.0,335.56,0.8543,0.0123
C,2025-03-18,21325.0,322.31,0.8258,0.0198
C,2025-03-19,21614.0,356.03,0.786,0.0178
C,2025-03-20,21931.0,347.32,0.8591,0.0139
C,2025-03-21,20427.0,350.96,0.78,0.0518
C,2025-03-22,13935.0,352.85,0.9155,0.0075
C,2025-03-23,9193.0,334.47,0.9249,0.0238
C,2025-03-24,23428.0,333.59,0.878,0.0139
C,2025-03-25,21466.0,318.93,0.8867,0.0096
C,2025-03-26,20916.0,347.64,0.9385,0.0046
C,2025-03-27,20350.0,345.66,0.8761,0.0127
C,2025-03-28,20277.0,342.09,0.8521,0.0143
C,2025-03-29,13274.0,346.67,0.7992,0.0177
C,2025-03-30,8855.0,338.32,0.7737,0.0152
C,2025-03-31,23728.0,322.18,0.694,0.0402
C,2025-04-01,24424.0,343.24,0.5827,0.0436
C,2025-04-02,22059.0,333.43,0.8538,0.014
C,2025-04-03,23069.0,317.02,0.8563,0.0154
C,2025-04-04,21918.0,345.27,0.8583,0.0112
C,2025-04-05,14401.0,342.82,0.94,0.0047
C,2025-04-06,9941.0,335.1,0.9276,0.0061
C,2025-04-07,23836.0,341.19,0.8942,0.0061
C,2025-04-08,21773.0,339.25,0.8096,0.0205
C,2025-04-09,21167.0,330.97,0.8395,0.0203
C,2025-04-10,20652.0,315.46,0.8934,0.0201
C,2025-04-11,20609.0,343.27,0.8548,0.0201
C,2025-04-12,13378.0,,,0.0123
C,2025-04-13,9088.0,,,0.0126
C,2025-04-14,23477.0,,,0.0131
C,2025-04-15,22081.0,,,0.021
C,2025-04-16,21481.0,,,0.0181
C,2025-04-17,20232.0,,,0.0159
C,2025-04-18,18508.0,,,0.0169
C,2025-04-19,12978.0,352.46,0.8608,0.0135
C,2025-04-20,5287.0,345.6,0.8226,0.0142
C,2025-04-21,23594.0,342.14,0.9177,0.0072
C,2025-04-22,21974.0,340.39,0.9198,0.006
C,2025-04-23,20924.0,332.21,0.8869,0.0103
C,2025-04-24,19815.0,310.64,0.9767,0.0039
C,2025-04-25,20110.0,342.97,0.9019,0.007
C,2025-04-26,12973.0,336.92,0.9689,0.0029
C,2025-04-27,8841.0,337.75,0.8942,0.006
C,2025-04-28,22607.0,332.6,0.8275,0.0136
C,2025-04-29,20511.0,332.28,0.8492,0.0115
C,2025-04-30,23358.0,315.54,0.8838,0.0133
C,2025-05-01,24124.0,310.74,0.9383,0.0058
C,2025-05-02,23904.0,323.5,0.8169,0.0197
C,2025-05-03,15393.0,326.91,0.9719,0.0083
C,2025-05-04,10502.0,351.43,0.8196,0.0114
C,2025-05-05,25870.0,352.85,0.9035,0.0079
C,2025-05-06,22898.0,352.22,0.8598,0.0113
C,2025-05-07,21062.0,349.06,0.9108,0.0073
C,2025-05-08,20074.0,336.96,0.9202,0.0088
C,2025-05-09,20007.0,323.73,0.8668,0.0112
C,2025-05-10,12713.0,354.26,0.9179,0.0063
C,2025-05-11,7235.0,347.63,0.9467,0.0035
C,2025-05-12,22991.0,343.57,0.9371,0.0066
C,2025-05-13,21446.0,337.18,0.9038,0.0115
C,2025-05-14,22082.0,344.48,0.9119,0.0071
C,2025-05-15,21510.0,336.15,0.8456,0.0135
C,2025-05-16,20555.0,330.5,0.9315,0.0075
C,2025-05-17,13682.0,354.57,0.9276,0.0068
C,2025-05-18,9201.0,351.85,0.954,0.0041
C,2025-05-19,23467.0,340.93,0.9141,0.0067
C,2025-05-20,21749.0,343.35,0.9472,0.0058
C,2025-05-21,21467.0,341.07,0.8347,0.0105
C,2025-05-22,20063.0,330.24,0.9172,0.0079
C,2025-05-23,19619.0,321.45,0.939,0.0056
C,2025-05-24,12838.0,351.95,0.9397,0.0041
C,2025-05-25,8208.0,346.15,0.9763,0.0034
C,2025-05-26,11190.0,345.64,0.8255,0.0293
C,2025-05-27,23198.0,339.63,0.8244,0.0143
C,2025-05-28,22059.0,339.98,0.8756,0.0085
C,2025-05-29,19772.0,331.8,0.892,0.0108
C,2025-05-30,21055.0,318.77,0.8918,0.0101
C,2025-05-31,14386.0,340.25,0.8564,0.0127
C,2025-06-01,10378.0,332.53,0.975,0.0034
C,2025-06-02,25194.0,350.51,0.9022,0.0074
C,2025-06-03,24008.0,340.14,0.8568,0.0093
C,2025-06-04,22355.0,352.5,0.7354,0.0228
C,2025-06-05,21401.0,350.32,0.6873,0.0218
C,2025-06-06,20051.0,335.61,0.9082,0.0114
C,2025-06-07,13326.0,322.14,0.9313,0.01
C,2025-06-08,8808.0,351.74,0.7038,0.0219
C,2025-06-09,23365.0,351.91,0.8455,0.0119
C,2025-06-10,21608.0,347.79,0.7701,0.0171
C,2025-06-11,20898.0,342.88,0.8983,0.0065
C,2025-06-12,20302.0,340.0,0.8466,0.0117
C,2025-06-13,20185.0,327.18,0.8947,0.0103
C,2025-06-14,13492.0,313.9,0.9043,0.0071
C,2025-06-15,7880.0,353.19,0.6779,0.0298
C,2025-06-16,23843.0,347.85,0.9187,0.0079
C,2025-06-17,21564.0,346.79,0.8869,0.0086
C,2025-06-18,20763.0,348.04,0.763,0.0184
C,2025-06-19,18553.0,344.3,0.8185,0.0118
C,2025-06-20,22220.0,336.56,0.8896,0.0096
C,2025-06-21,14024.0,321.03,0.9068,0.0103
C,2025-06-22,9225.0,353.8,0.8477,0.0116
C,2025-06-23,23707.0,356.78,0.8483,0.0133
C,2025-06-24,20992.0,345.38,0.8917,0.0084
C,2025-06-25,21367.0,346.81,0.7757,0.0143
C,2025-06-26,19878.0,334.09,0.8875,0.0078
C,2025-06-27,20167.0,326.45,0.7527,0.0203
C,2025-06-28,13577.0,317.37,0.9621,0.0046
C,2025-06-29,8522.0,344.03,0.8921,0.0063
C,2025-06-30,24009.0,345.87,0.6377,0.0554
C,2025-07-01,26074.0,343.63,0.8452,0.0127
C,2025-07-02,22759.0,338.52,0.9391,0.0047
C,2025-07-03,22808.0,343.36,0.8811,0.0097
C,2025-07-04,9765.0,342.43,0.9148,0.0059
C,2025-07-05,13267.0,325.14,0.9484,0.0043
C,2025-07-06,9315.0,321.13,0.9052,0.0083
C,2025-07-07,25727.0,348.41,0.9242,0.006
C,2025-07-08,23280.0,345.19,0.9182,0.0057
C,2025-07-09,23056.0,333.42,0.988,0.0017
C,2025-07-10,21044.0,339.58,0.9261,0.0062
C,2025-07-11,20520.0,341.94,0.9111,0.0087
C,2025-07-12,13602.0,327.67,0.9225,0.0049
C,2025-07-13,9376.0,313.04,0.9605,0.0031
C,2025-07-14,22902.0,344.62,0.9858,0.0022
C,2025-07-15,22156.0,346.46,0.9165,0.007
C,2025-07-16,22010.0,346.65,0.9178,0.0065
C,2025-07-17,21150.0,355.09,0.8809,0.0095
C,2025-07-18,20444.0,340.04,0.9495,0.0048
C,2025-07-19,13430.0,327.33,0.9068,0.0094
C,2025-07-20,9382.0,321.13,0.7962,0.0199
C,2025-07-21,23504.0,352.65,0.8341,0.0097
C,2025-07-22,21422.0,350.61,0.8488,0.01
C,2025-07-23,20427.0,349.18,0.8768,0.0093
C,2025-07-24,19573.0,352.74,0.8061,0.0156
C,2025-07-25,20122.0,338.68,0.901,0.0083
C,2025-07-26,13275.0,324.8,0.873,0.0127
C,2025-07-27,9240.0,312.55,0.9652,0.0036
C,2025-07-28,22844.0,344.41,0.9534,0.0031
C,2025-07-29,20219.0,350.13,0.8438,0.0114
C,2025-07-30,19798.0,348.27,0.9481,0.0045
C,2025-07-31,20748.0,346.04,0.8884,0.008
C,2025-08-01,24079.0,348.75,0.6558,0.0323
C,2025-08-02,15110.0,346.33,0.8151,0.0122
C,2025-08-03,10195.0,342.93,0.7676,0.0193
C,2025-08-04,25576.0,340.48,0.7682,0.0254
C,2025-08-05,23063.0,320.13,0.8837,0.0108
C,2025-08-06,21743.0,352.18,0.766,0.0199
