Portfolio,Date,slot,Interval,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Service Level
D,2025-04-01,8,04:00:00,0.0,0.0,,,
D,2025-04-01,9,04:30:00,0.0,0.0,,,
D,2025-04-01,10,05:00:00,1.0,0.0,0.0,172.0,1.0
D,2025-04-01,11,05:30:00,0.0,0.0,,,
D,2025-04-01,12,06:00:00,14.0,0.0,0.0,267.07,0.9286
D,2025-04-01,13,06:30:00,28.0,0.0,0.0,307.25,1.0
D,2025-04-01,14,07:00:00,30.0,1.0,0.0333,244.93,0.9655
D,2025-04-01,15,07:30:00,64.0,0.0,0.0,248.38,1.0
D,2025-04-01,16,08:00:00,104.0,1.0,0.0096,276.15,1.0
D,2025-04-01,17,08:30:00,175.0,1.0,0.0057,242.67,0.9713
D,2025-04-01,18,09:00:00,263.0,0.0,0.0,281.82,0.9734
D,2025-04-01,19,09:30:00,331.0,3.0,0.0091,279.69,0.9024
D,2025-04-01,20,10:00:00,358.0,2.0,0.0056,292.06,0.9916
D,2025-04-01,21,10:30:00,460.0,3.0,0.0065,313.13,0.9125
D,2025-04-01,22,11:00:00,441.0,13.0,0.0295,324.51,0.8645
D,2025-04-01,23,11:30:00,542.0,4.0,0.0074,314.64,0.8178
D,2025-04-01,24,12:00:00,540.0,3.0,0.0056,323.31,0.9963
D,2025-04-01,25,12:30:00,538.0,6.0,0.0112,326.03,0.9774
D,2025-04-01,26,13:00:00,569.0,4.0,0.007,316.46,0.8867
D,2025-04-01,27,13:30:00,512.0,10.0,0.0195,320.57,0.8327
D,2025-04-01,28,14:00:00,555.0,4.0,0.0072,320.33,0.9691
D,2025-04-01,29,14:30:00,552.0,2.0,0.0036,317.62,0.9855
D,2025-04-01,30,15:00:00,548.0,2.0,0.0036,315.15,0.9908
D,2025-04-01,31,15:30:00,503.0,2.0,0.004,297.38,0.984
D,2025-04-01,32,16:00:00,577.0,1.0,0.0017,301.41,0.9618
D,2025-04-01,33,16:30:00,545.0,6.0,0.011,314.94,0.9907
D,2025-04-01,34,17:00:00,478.0,2.0,0.0042,341.33,0.9853
D,2025-04-01,35,17:30:00,465.0,0.0,0.0,313.75,0.9978
D,2025-04-01,36,18:00:00,434.0,1.0,0.0023,313.12,0.9769
D,2025-04-01,37,18:30:00,391.0,1.0,0.0026,325.36,0.9872
D,2025-04-01,38,19:00:00,341.0,2.0,0.0059,323.32,0.9587
D,2025-04-01,39,19:30:00,324.0,3.0,0.0093,319.76,0.9688
D,2025-04-01,40,20:00:00,263.0,2.0,0.0076,321.76,0.9579
D,2025-04-01,41,20:30:00,252.0,2.0,0.0079,315.81,0.928
D,2025-04-01,42,21:00:00,196.0,0.0,0.0,279.84,1.0
D,2025-04-01,43,21:30:00,156.0,1.0,0.0064,306.11,1.0
D,2025-04-01,44,22:00:00,110.0,0.0,0.0,327.23,1.0
D,2025-04-01,45,22:30:00,105.0,1.0,0.0095,298.99,0.9423
D,2025-04-01,46,23:00:00,70.0,0.0,0.0,328.16,0.9857
D,2025-04-01,47,23:30:00,46.0,0.0,0.0,290.85,1.0
D,2025-04-02,0,00:00:00,44.0,0.0,0.0,294.68,1.0
D,2025-04-02,1,00:30:00,36.0,0.0,0.0,452.25,1.0
D,2025-04-02,2,01:00:00,26.0,0.0,0.0,505.65,1.0
D,2025-04-02,3,01:30:00,18.0,1.0,0.0556,305.71,1.0
D,2025-04-02,4,02:00:00,7.0,0.0,0.0,313.14,1.0
D,2025-04-02,5,02:30:00,10.0,1.0,0.1,363.11,1.0
D,2025-04-02,6,03:00:00,1.0,0.0,0.0,180.0,1.0
D,2025-04-02,7,03:30:00,0.0,0.0,,,
D,2025-04-02,8,04:00:00,1.0,0.0,0.0,364.0,1.0
D,2025-04-02,9,04:30:00,0.0,0.0,,,
D,2025-04-02,10,05:00:00,0.0,0.0,,,
D,2025-04-02,11,05:30:00,0.0,0.0,,,
D,2025-04-02,12,06:00:00,12.0,0.0,0.0,219.75,1.0
D,2025-04-02,13,06:30:00,17.0,0.0,0.0,276.76,1.0
D,2025-04-02,14,07:00:00,37.0,0.0,0.0,225.97,1.0
D,2025-04-02,15,07:30:00,66.0,1.0,0.0152,256.28,0.8308
D,2025-04-02,16,08:00:00,124.0,2.0,0.0161,296.09,0.9344
D,2025-04-02,17,08:30:00,194.0,0.0,0.0,294.23,0.9897
D,2025-04-02,18,09:00:00,272.0,1.0,0.0037,277.9,0.9926
D,2025-04-02,19,09:30:00,309.0,0.0,0.0,281.37,0.932
D,2025-04-02,20,10:00:00,382.0,0.0,0.0,293.63,0.9869
D,2025-04-02,21,10:30:00,396.0,4.0,0.0101,298.32,0.8546
D,2025-04-02,22,11:00:00,466.0,0.0,0.0,322.6,0.9893
D,2025-04-02,23,11:30:00,453.0,0.0,0.0,309.21,0.9934
D,2025-04-02,24,12:00:00,497.0,6.0,0.0121,315.13,0.8961
D,2025-04-02,25,12:30:00,462.0,0.0,0.0,306.85,0.9394
D,2025-04-02,26,13:00:00,531.0,3.0,0.0056,329.52,0.9848
D,2025-04-02,27,13:30:00,477.0,1.0,0.0021,305.36,0.9958
D,2025-04-02,28,14:00:00,499.0,0.0,0.0,306.94,0.982
D,2025-04-02,29,14:30:00,521.0,1.0,0.0019,312.21,0.9962
D,2025-04-02,30,15:00:00,536.0,1.0,0.0019,326.56,0.9981
D,2025-04-02,31,15:30:00,573.0,1.0,0.0017,338.87,0.9948
D,2025-04-02,32,16:00:00,533.0,1.0,0.0019,308.02,0.9981
D,2025-04-02,33,16:30:00,474.0,2.0,0.0042,327.69,1.0
D,2025-04-02,34,17:00:00,540.0,9.0,0.0167,313.49,0.8399
D,2025-04-02,35,17:30:00,503.0,2.0,0.004,333.23,0.9321
D,2025-04-02,36,18:00:00,416.0,1.0,0.0024,316.82,0.9952
D,2025-04-02,37,18:30:00,365.0,1.0,0.0027,293.95,0.9945
D,2025-04-02,38,19:00:00,352.0,1.0,0.0028,283.64,0.9943
D,2025-04-02,39,19:30:00,298.0,1.0,0.0034,347.68,0.9933
D,2025-04-02,40,20:00:00,278.0,1.0,0.0036,315.09,0.9892
D,2025-04-02,41,20:30:00,246.0,0.0,0.0,297.74,0.9959
D,2025-04-02,42,21:00:00,205.0,2.0,0.0098,302.35,1.0
D,2025-04-02,43,21:30:00,153.0,2.0,0.0131,319.82,1.0
D,2025-04-02,44,22:00:00,108.0,1.0,0.0093,319.38,1.0
D,2025-04-02,45,22:30:00,114.0,0.0,0.0,273.52,1.0
D,2025-04-02,46,23:00:00,74.0,0.0,0.0,295.86,1.0
D,2025-04-02,47,23:30:00,65.0,0.0,0.0,312.23,1.0
D,2025-04-03,0,00:00:00,42.0,0.0,0.0,384.0,1.0
D,2025-04-03,1,00:30:00,45.0,0.0,0.0,439.24,1.0
D,2025-04-03,2,01:00:00,20.0,0.0,0.0,383.6,1.0
D,2025-04-03,3,01:30:00,21.0,0.0,0.0,359.29,1.0
D,2025-04-03,4,02:00:00,12.0,0.0,0.0,235.75,1.0
D,2025-04-03,5,02:30:00,8.0,0.0,0.0,153.25,1.0
D,2025-04-03,6,03:00:00,2.0,0.0,0.0,123.0,1.0
D,2025-04-03,7,03:30:00,0.0,0.0,,,
D,2025-04-03,8,04:00:00,0.0,0.0,,,
D,2025-04-03,9,04:30:00,3.0,0.0,0.0,283.33,1.0
D,2025-04-03,10,05:00:00,1.0,0.0,0.0,209.0,1.0
D,2025-04-03,11,05:30:00,0.0,0.0,,,
D,2025-04-03,12,06:00:00,14.0,0.0,0.0,136.0,1.0
D,2025-04-03,13,06:30:00,18.0,2.0,0.1111,290.13,0.875
D,2025-04-03,14,07:00:00,40.0,0.0,0.0,168.38,0.95
D,2025-04-03,15,07:30:00,72.0,0.0,0.0,224.83,1.0
D,2025-04-03,16,08:00:00,101.0,0.0,0.0,263.99,1.0
D,2025-04-03,17,08:30:00,191.0,0.0,0.0,254.95,0.9948
D,2025-04-03,18,09:00:00,260.0,0.0,0.0,283.3,0.9846
D,2025-04-03,19,09:30:00,340.0,7.0,0.0206,289.53,0.8919
D,2025-04-03,20,10:00:00,390.0,4.0,0.0103,277.92,0.772
D,2025-04-03,21,10:30:00,471.0,15.0,0.0318,300.67,0.6425
D,2025-04-03,22,11:00:00,491.0,0.0,0.0,298.46,0.9674
D,2025-04-03,23,11:30:00,463.0,1.0,0.0022,310.52,0.9978
D,2025-04-03,24,12:00:00,521.0,0.0,0.0,310.17,0.9942
D,2025-04-03,25,12:30:00,511.0,1.0,0.002,337.11,0.9961
D,2025-04-03,26,13:00:00,508.0,3.0,0.0059,302.9,1.0
D,2025-04-03,27,13:30:00,547.0,7.0,0.0128,305.66,0.9778
D,2025-04-03,28,14:00:00,551.0,7.0,0.0127,322.04,0.7335
D,2025-04-03,29,14:30:00,593.0,8.0,0.0135,318.53,0.7949
D,2025-04-03,30,15:00:00,518.0,2.0,0.0039,336.09,0.9903
D,2025-04-03,31,15:30:00,518.0,5.0,0.0097,312.6,0.9279
D,2025-04-03,32,16:00:00,507.0,2.0,0.0039,311.78,0.9485
D,2025-04-03,33,16:30:00,499.0,1.0,0.002,324.05,0.996
D,2025-04-03,34,17:00:00,455.0,2.0,0.0044,330.42,1.0
D,2025-04-03,35,17:30:00,422.0,0.0,0.0,326.3,0.9929
D,2025-04-03,36,18:00:00,382.0,0.0,0.0,319.56,0.9895
D,2025-04-03,37,18:30:00,363.0,2.0,0.0055,316.32,0.9751
D,2025-04-03,38,19:00:00,324.0,1.0,0.0031,308.99,0.9969
D,2025-04-03,39,19:30:00,341.0,6.0,0.0176,315.59,0.8149
D,2025-04-03,40,20:00:00,288.0,6.0,0.0208,306.04,0.773
D,2025-04-03,41,20:30:00,237.0,0.0,0.0,310.29,0.9747
D,2025-04-03,42,21:00:00,205.0,1.0,0.0049,292.67,1.0
D,2025-04-03,43,21:30:00,171.0,2.0,0.0117,267.64,0.9822
D,2025-04-03,44,22:00:00,132.0,3.0,0.0227,304.19,0.9612
D,2025-04-03,45,22:30:00,124.0,1.0,0.0081,292.67,0.9919
D,2025-04-03,46,23:00:00,80.0,0.0,0.0,331.09,1.0
D,2025-04-03,47,23:30:00,66.0,0.0,0.0,335.0,1.0
D,2025-04-04,0,00:00:00,51.0,0.0,0.0,337.94,1.0
D,2025-04-04,1,00:30:00,40.0,0.0,0.0,361.43,1.0
D,2025-04-04,2,01:00:00,22.0,0.0,0.0,334.05,1.0
D,2025-04-04,3,01:30:00,16.0,0.0,0.0,216.5,1.0
D,2025-04-04,4,02:00:00,18.0,3.0,0.1667,294.07,0.9333
D,2025-04-04,5,02:30:00,1.0,0.0,0.0,247.0,1.0
D,2025-04-04,6,03:00:00,0.0,0.0,,,
D,2025-04-04,7,03:30:00,1.0,0.0,0.0,222.0,1.0
D,2025-04-04,8,04:00:00,0.0,0.0,,,
D,2025-04-04,9,04:30:00,0.0,0.0,,,
D,2025-04-04,10,05:00:00,2.0,0.0,0.0,392.5,1.0
D,2025-04-04,11,05:30:00,2.0,0.0,0.0,230.5,1.0
D,2025-04-04,12,06:00:00,12.0,0.0,0.0,180.67,1.0
D,2025-04-04,13,06:30:00,25.0,1.0,0.04,242.17,1.0
D,2025-04-04,14,07:00:00,17.0,0.0,0.0,239.12,1.0
D,2025-04-04,15,07:30:00,73.0,0.0,0.0,281.19,1.0
D,2025-04-04,16,08:00:00,119.0,0.0,0.0,270.08,1.0
D,2025-04-04,17,08:30:00,206.0,1.0,0.0049,273.89,0.9902
D,2025-04-04,18,09:00:00,250.0,1.0,0.004,262.9,1.0
D,2025-04-04,19,09:30:00,325.0,15.0,0.0462,303.44,0.6387
D,2025-04-04,20,10:00:00,390.0,2.0,0.0051,290.95,0.8325
D,2025-04-04,21,10:30:00,439.0,2.0,0.0046,289.99,0.9771
D,2025-04-04,22,11:00:00,480.0,3.0,0.0063,324.68,0.9539
D,2025-04-04,23,11:30:00,487.0,12.0,0.0246,311.36,0.7432
D,2025-04-04,24,12:00:00,483.0,3.0,0.0062,317.17,0.9083
D,2025-04-04,25,12:30:00,554.0,18.0,0.0325,314.53,0.6791
D,2025-04-04,26,13:00:00,503.0,0.0,0.0,309.21,0.9841
D,2025-04-04,27,13:30:00,542.0,1.0,0.0018,301.76,0.9945
D,2025-04-04,28,14:00:00,536.0,7.0,0.0131,315.22,0.8204
D,2025-04-04,29,14:30:00,517.0,3.0,0.0058,345.32,0.8152
D,2025-04-04,30,15:00:00,501.0,0.0,0.0,335.28,0.9741
D,2025-04-04,31,15:30:00,526.0,2.0,0.0038,322.78,0.9885
D,2025-04-04,32,16:00:00,554.0,1.0,0.0018,325.91,0.9928
D,2025-04-04,33,16:30:00,498.0,2.0,0.004,301.7,0.9919
D,2025-04-04,34,17:00:00,472.0,2.0,0.0042,332.28,0.9915
D,2025-04-04,35,17:30:00,445.0,1.0,0.0022,312.94,0.9459
D,2025-04-04,36,18:00:00,391.0,0.0,0.0,321.92,0.9949
D,2025-04-04,37,18:30:00,337.0,1.0,0.003,323.93,1.0
D,2025-04-04,38,19:00:00,328.0,3.0,0.0091,308.58,0.9938
D,2025-04-04,39,19:30:00,256.0,1.0,0.0039,322.4,0.9725
D,2025-04-04,40,20:00:00,209.0,1.0,0.0048,291.34,0.9904
D,2025-04-04,41,20:30:00,192.0,0.0,0.0,337.52,1.0
D,2025-04-04,42,21:00:00,177.0,2.0,0.0113,283.15,0.9086
D,2025-04-04,43,21:30:00,151.0,2.0,0.0132,328.68,0.9866
D,2025-04-04,44,22:00:00,111.0,1.0,0.009,311.9,1.0
D,2025-04-04,45,22:30:00,81.0,0.0,0.0,295.81,1.0
D,2025-04-04,46,23:00:00,67.0,1.0,0.0149,305.06,1.0
D,2025-04-04,47,23:30:00,48.0,0.0,0.0,251.13,1.0
D,2025-04-05,0,00:00:00,33.0,1.0,0.0303,325.63,1.0
D,2025-04-05,1,00:30:00,21.0,0.0,0.0,268.19,1.0
D,2025-04-05,2,01:00:00,21.0,0.0,0.0,247.86,1.0
D,2025-04-05,3,01:30:00,15.0,0.0,0.0,350.73,1.0
D,2025-04-05,4,02:00:00,12.0,0.0,0.0,440.5,0.8333
D,2025-04-05,5,02:30:00,7.0,0.0,0.0,346.57,1.0
D,2025-04-05,6,03:00:00,2.0,0.0,0.0,621.5,1.0
D,2025-04-05,7,03:30:00,0.0,0.0,,,
D,2025-04-05,8,04:00:00,1.0,0.0,0.0,4786.0,1.0
D,2025-04-05,9,04:30:00,2.0,0.0,0.0,184.0,1.0
D,2025-04-05,10,05:00:00,0.0,0.0,,,
D,2025-04-05,11,05:30:00,1.0,0.0,0.0,257.0,1.0
D,2025-04-05,12,06:00:00,10.0,0.0,0.0,240.4,1.0
D,2025-04-05,13,06:30:00,11.0,0.0,0.0,474.91,1.0
D,2025-04-05,14,07:00:00,19.0,1.0,0.0526,215.39,1.0
D,2025-04-05,15,07:30:00,34.0,0.0,0.0,305.71,0.9706
D,2025-04-05,16,08:00:00,63.0,0.0,0.0,317.57,1.0
D,2025-04-05,17,08:30:00,97.0,0.0,0.0,266.6,1.0
D,2025-04-05,18,09:00:00,147.0,0.0,0.0,294.39,1.0
D,2025-04-05,19,09:30:00,221.0,3.0,0.0136,287.83,0.7661
D,2025-04-05,20,10:00:00,211.0,3.0,0.0142,296.78,0.9135
D,2025-04-05,21,10:30:00,244.0,5.0,0.0205,291.38,0.8368
D,2025-04-05,22,11:00:00,283.0,2.0,0.0071,302.35,0.847
D,2025-04-05,23,11:30:00,303.0,1.0,0.0033,296.56,0.9901
D,2025-04-05,24,12:00:00,319.0,1.0,0.0031,315.25,0.9874
D,2025-04-05,25,12:30:00,350.0,0.0,0.0,302.17,1.0
D,2025-04-05,26,13:00:00,336.0,1.0,0.003,301.88,0.994
D,2025-04-05,27,13:30:00,370.0,4.0,0.0108,322.77,0.9426
D,2025-04-05,28,14:00:00,362.0,2.0,0.0055,300.82,0.8556
D,2025-04-05,29,14:30:00,397.0,17.0,0.0428,305.6,0.5974
D,2025-04-05,30,15:00:00,359.0,5.0,0.0139,299.19,0.9661
D,2025-04-05,31,15:30:00,354.0,10.0,0.0282,290.86,0.8692
D,2025-04-05,32,16:00:00,316.0,0.0,0.0,321.21,0.9747
D,2025-04-05,33,16:30:00,272.0,1.0,0.0037,312.24,0.9742
D,2025-04-05,34,17:00:00,266.0,1.0,0.0038,311.71,1.0
D,2025-04-05,35,17:30:00,301.0,2.0,0.0066,325.87,0.9967
D,2025-04-05,36,18:00:00,230.0,2.0,0.0087,328.64,0.9605
D,2025-04-05,37,18:30:00,228.0,0.0,0.0,359.23,0.9912
D,2025-04-05,38,19:00:00,213.0,0.0,0.0,329.41,1.0
D,2025-04-05,39,19:30:00,206.0,0.0,0.0,319.28,0.9951
D,2025-04-05,40,20:00:00,139.0,3.0,0.0216,353.69,1.0
D,2025-04-05,41,20:30:00,147.0,1.0,0.0068,293.97,0.9658
D,2025-04-05,42,21:00:00,114.0,1.0,0.0088,288.69,0.9912
D,2025-04-05,43,21:30:00,91.0,0.0,0.0,328.01,1.0
D,2025-04-05,44,22:00:00,86.0,0.0,0.0,281.73,1.0
D,2025-04-05,45,22:30:00,73.0,0.0,0.0,300.66,1.0
D,2025-04-05,46,23:00:00,52.0,0.0,0.0,350.31,1.0
D,2025-04-05,47,23:30:00,41.0,1.0,0.0244,259.65,1.0
D,2025-04-06,0,00:00:00,34.0,1.0,0.0294,268.97,1.0
D,2025-04-06,1,00:30:00,24.0,0.0,0.0,325.46,1.0
D,2025-04-06,2,01:00:00,17.0,1.0,0.0588,392.56,1.0
D,2025-04-06,3,01:30:00,16.0,0.0,0.0,350.88,1.0
D,2025-04-06,4,02:00:00,7.0,0.0,0.0,430.71,1.0
D,2025-04-06,5,02:30:00,8.0,0.0,0.0,303.13,1.0
D,2025-04-06,6,03:00:00,2.0,1.0,0.5,261.0,1.0
D,2025-04-06,7,03:30:00,0.0,0.0,,,
D,2025-04-06,8,04:00:00,0.0,0.0,,,
D,2025-04-06,9,04:30:00,0.0,0.0,,,
D,2025-04-06,10,05:00:00,0.0,0.0,,,
D,2025-04-06,11,05:30:00,0.0,0.0,,,
D,2025-04-06,12,06:00:00,5.0,0.0,0.0,323.6,1.0
D,2025-04-06,13,06:30:00,11.0,0.0,0.0,237.45,1.0
D,2025-04-06,14,07:00:00,9.0,0.0,0.0,383.33,1.0
D,2025-04-06,15,07:30:00,13.0,0.0,0.0,310.38,1.0
D,2025-04-06,16,08:00:00,33.0,0.0,0.0,259.61,1.0
D,2025-04-06,17,08:30:00,48.0,0.0,0.0,326.77,1.0
D,2025-04-06,18,09:00:00,86.0,0.0,0.0,255.93,1.0
D,2025-04-06,19,09:30:00,121.0,0.0,0.0,306.84,1.0
D,2025-04-06,20,10:00:00,133.0,0.0,0.0,285.7,0.9699
D,2025-04-06,21,10:30:00,157.0,9.0,0.0573,308.89,0.7365
D,2025-04-06,22,11:00:00,191.0,1.0,0.0052,289.61,0.8579
D,2025-04-06,23,11:30:00,211.0,2.0,0.0095,290.5,0.7751
D,2025-04-06,24,12:00:00,199.0,0.0,0.0,298.99,1.0
D,2025-04-06,25,12:30:00,196.0,1.0,0.0051,287.31,0.9795
D,2025-04-06,26,13:00:00,214.0,0.0,0.0,318.22,0.986
D,2025-04-06,27,13:30:00,212.0,1.0,0.0047,294.45,1.0
D,2025-04-06,28,14:00:00,235.0,0.0,0.0,300.71,1.0
D,2025-04-06,29,14:30:00,209.0,0.0,0.0,271.49,1.0
D,2025-04-06,30,15:00:00,247.0,0.0,0.0,307.55,1.0
D,2025-04-06,31,15:30:00,235.0,1.0,0.0043,289.35,1.0
D,2025-04-06,32,16:00:00,190.0,0.0,0.0,319.68,1.0
D,2025-04-06,33,16:30:00,204.0,1.0,0.0049,277.44,0.9901
D,2025-04-06,34,17:00:00,201.0,0.0,0.0,294.93,1.0
D,2025-04-06,35,17:30:00,187.0,0.0,0.0,248.33,1.0
D,2025-04-06,36,18:00:00,182.0,0.0,0.0,290.75,0.9286
D,2025-04-06,37,18:30:00,172.0,0.0,0.0,330.98,0.9884
D,2025-04-06,38,19:00:00,142.0,0.0,0.0,343.61,0.9789
D,2025-04-06,39,19:30:00,130.0,0.0,0.0,321.35,1.0
D,2025-04-06,40,20:00:00,129.0,0.0,0.0,303.6,1.0
D,2025-04-06,41,20:30:00,125.0,3.0,0.024,324.48,1.0
D,2025-04-06,42,21:00:00,103.0,2.0,0.0194,275.17,1.0
D,2025-04-06,43,21:30:00,86.0,0.0,0.0,285.73,1.0
D,2025-04-06,44,22:00:00,77.0,0.0,0.0,296.16,1.0
D,2025-04-06,45,22:30:00,71.0,0.0,0.0,288.61,1.0
D,2025-04-06,46,23:00:00,61.0,1.0,0.0164,350.43,1.0
D,2025-04-06,47,23:30:00,26.0,1.0,0.0385,394.8,1.0
D,2025-04-07,0,00:00:00,34.0,0.0,0.0,224.94,1.0
D,2025-04-07,1,00:30:00,25.0,0.0,0.0,258.24,1.0
D,2025-04-07,2,01:00:00,15.0,0.0,0.0,376.07,1.0
D,2025-04-07,3,01:30:00,9.0,0.0,0.0,517.11,1.0
D,2025-04-07,4,02:00:00,10.0,0.0,0.0,319.6,1.0
D,2025-04-07,5,02:30:00,8.0,0.0,0.0,271.25,1.0
D,2025-04-07,6,03:00:00,6.0,1.0,0.1667,351.6,1.0
D,2025-04-07,7,03:30:00,2.0,0.0,0.0,229.0,1.0
D,2025-04-07,8,04:00:00,2.0,0.0,0.0,123.0,0.5
D,2025-04-07,9,04:30:00,2.0,0.0,0.0,158.0,1.0
D,2025-04-07,10,05:00:00,3.0,0.0,0.0,618.67,0.6667
D,2025-04-07,11,05:30:00,3.0,0.0,0.0,516.67,1.0
D,2025-04-07,12,06:00:00,10.0,0.0,0.0,275.0,0.9
D,2025-04-07,13,06:30:00,13.0,0.0,0.0,226.77,1.0
D,2025-04-07,14,07:00:00,21.0,0.0,0.0,316.38,0.9524
D,2025-04-07,15,07:30:00,38.0,0.0,0.0,219.79,1.0
D,2025-04-07,16,08:00:00,97.0,0.0,0.0,253.32,0.9897
D,2025-04-07,17,08:30:00,167.0,0.0,0.0,280.38,1.0
D,2025-04-07,18,09:00:00,247.0,2.0,0.0081,299.06,0.9959
D,2025-04-07,19,09:30:00,314.0,1.0,0.0032,299.53,0.9776
D,2025-04-07,20,10:00:00,395.0,3.0,0.0076,313.64,0.8776
D,2025-04-07,21,10:30:00,434.0,4.0,0.0092,295.9,0.8047
D,2025-04-07,22,11:00:00,495.0,2.0,0.004,316.94,0.929
D,2025-04-07,23,11:30:00,511.0,0.0,0.0,316.36,0.9667
D,2025-04-07,24,12:00:00,522.0,7.0,0.0134,305.51,0.9709
D,2025-04-07,25,12:30:00,568.0,11.0,0.0194,325.97,0.8133
D,2025-04-07,26,13:00:00,576.0,12.0,0.0208,332.53,0.8528
D,2025-04-07,27,13:30:00,555.0,13.0,0.0234,320.2,0.7177
D,2025-04-07,28,14:00:00,610.0,2.0,0.0033,324.06,0.9013
D,2025-04-07,29,14:30:00,566.0,0.0,0.0,321.39,0.9912
D,2025-04-07,30,15:00:00,577.0,2.0,0.0035,323.46,0.9913
D,2025-04-07,31,15:30:00,582.0,3.0,0.0052,335.65,0.981
D,2025-04-07,32,16:00:00,571.0,5.0,0.0088,325.08,0.9611
D,2025-04-07,33,16:30:00,530.0,10.0,0.0189,362.39,0.7365
D,2025-04-07,34,17:00:00,541.0,0.0,0.0,328.24,0.9778
D,2025-04-07,35,17:30:00,468.0,1.0,0.0021,323.69,0.9914
D,2025-04-07,36,18:00:00,452.0,1.0,0.0022,323.68,1.0
D,2025-04-07,37,18:30:00,358.0,2.0,0.0056,335.39,0.9944
D,2025-04-07,38,19:00:00,351.0,0.0,0.0,341.03,1.0
D,2025-04-07,39,19:30:00,325.0,2.0,0.0062,313.29,0.9814
D,2025-04-07,40,20:00:00,290.0,4.0,0.0138,343.39,0.8182
D,2025-04-07,41,20:30:00,248.0,1.0,0.004,328.77,0.9757
D,2025-04-07,42,21:00:00,202.0,3.0,0.0149,308.38,1.0
D,2025-04-07,43,21:30:00,166.0,1.0,0.006,360.29,0.9939
D,2025-04-07,44,22:00:00,131.0,0.0,0.0,314.24,0.9924
D,2025-04-07,45,22:30:00,93.0,0.0,0.0,402.73,1.0
D,2025-04-07,46,23:00:00,86.0,0.0,0.0,341.45,1.0
D,2025-04-07,47,23:30:00,75.0,0.0,0.0,363.63,1.0
D,2025-04-08,0,00:00:00,51.0,0.0,0.0,296.73,1.0
D,2025-04-08,1,00:30:00,29.0,0.0,0.0,346.83,1.0
D,2025-04-08,2,01:00:00,25.0,0.0,0.0,372.52,1.0
D,2025-04-08,3,01:30:00,20.0,0.0,0.0,340.65,1.0
D,2025-04-08,4,02:00:00,12.0,0.0,0.0,187.25,1.0
D,2025-04-08,5,02:30:00,11.0,0.0,0.0,357.0,1.0
D,2025-04-08,6,03:00:00,2.0,0.0,0.0,214.0,1.0
D,2025-04-08,7,03:30:00,0.0,0.0,,,
D,2025-04-08,8,04:00:00,0.0,0.0,,,
D,2025-04-08,9,04:30:00,0.0,0.0,,,
D,2025-04-08,10,05:00:00,0.0,0.0,,,
D,2025-04-08,11,05:30:00,0.0,0.0,,,
D,2025-04-08,12,06:00:00,11.0,0.0,0.0,221.0,1.0
D,2025-04-08,13,06:30:00,16.0,0.0,0.0,299.69,0.9375
D,2025-04-08,14,07:00:00,24.0,0.0,0.0,213.88,1.0
D,2025-04-08,15,07:30:00,63.0,0.0,0.0,276.35,1.0
D,2025-04-08,16,08:00:00,126.0,1.0,0.0079,289.98,0.992
D,2025-04-08,17,08:30:00,177.0,0.0,0.0,294.37,1.0
D,2025-04-08,18,09:00:00,267.0,0.0,0.0,273.21,1.0
D,2025-04-08,19,09:30:00,312.0,2.0,0.0064,300.96,0.9903
D,2025-04-08,20,10:00:00,403.0,5.0,0.0124,303.47,0.9497
D,2025-04-08,21,10:30:00,379.0,4.0,0.0106,293.77,0.9573
D,2025-04-08,22,11:00:00,423.0,1.0,0.0024,337.63,0.9171
D,2025-04-08,23,11:30:00,482.0,6.0,0.0124,327.05,0.9181
D,2025-04-08,24,12:00:00,459.0,0.0,0.0,321.99,0.9935
D,2025-04-08,25,12:30:00,516.0,1.0,0.0019,311.04,0.9534
D,2025-04-08,26,13:00:00,522.0,5.0,0.0096,324.34,0.8646
D,2025-04-08,27,13:30:00,490.0,5.0,0.0102,336.01,0.7794
D,2025-04-08,28,14:00:00,536.0,10.0,0.0187,342.15,0.8954
D,2025-04-08,29,14:30:00,517.0,2.0,0.0039,320.53,0.8699
D,2025-04-08,30,15:00:00,478.0,1.0,0.0021,324.08,0.9937
D,2025-04-08,31,15:30:00,543.0,6.0,0.011,313.73,0.8939
D,2025-04-08,32,16:00:00,573.0,0.0,0.0,328.59,0.9023
D,2025-04-08,33,16:30:00,501.0,2.0,0.004,339.8,0.994
D,2025-04-08,34,17:00:00,488.0,0.0,0.0,323.73,0.9939
D,2025-04-08,35,17:30:00,451.0,0.0,0.0,359.57,0.9956
D,2025-04-08,36,18:00:00,409.0,4.0,0.0098,322.52,0.9432
D,2025-04-08,37,18:30:00,360.0,0.0,0.0,351.08,0.9694
D,2025-04-08,38,19:00:00,354.0,8.0,0.0226,315.67,0.9624
D,2025-04-08,39,19:30:00,298.0,5.0,0.0168,371.12,0.9044
D,2025-04-08,40,20:00:00,268.0,2.0,0.0075,338.14,0.9812
D,2025-04-08,41,20:30:00,216.0,0.0,0.0,316.68,0.9954
D,2025-04-08,42,21:00:00,184.0,3.0,0.0163,353.12,0.9834
D,2025-04-08,43,21:30:00,170.0,0.0,0.0,318.94,0.9765
D,2025-04-08,44,22:00:00,128.0,0.0,0.0,338.39,1.0
