Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client
April,7,18:30:00,0.9944,358.0,2.0,0.0056,335.39,D
April,7,19:00:00,1.0,351.0,0.0,0.0,341.03,D
April,7,19:30:00,0.9814,325.0,2.0,0.0062,313.29,D
April,7,20:00:00,0.8182,290.0,4.0,0.0138,343.39,D
April,7,20:30:00,0.9757,248.0,1.0,0.004,328.77,D
April,7,21:00:00,1.0,202.0,3.0,0.0149,308.38,D
April,7,21:30:00,0.9939,166.0,1.0,0.006,360.29,D
April,7,22:00:00,0.9924,131.0,0.0,0.0,314.24,D
April,7,22:30:00,1.0,93.0,0.0,0.0,402.73,D
April,7,23:00:00,1.0,86.0,0.0,0.0,341.45,D
April,7,23:30:00,1.0,75.0,0.0,0.0,363.63,D
April,8,00:00:00,1.0,51.0,0.0,0.0,296.73,D
April,8,00:30:00,1.0,29.0,0.0,0.0,346.83,D
April,8,01:00:00,1.0,25.0,0.0,0.0,372.52,D
April,8,01:30:00,1.0,20.0,0.0,0.0,340.65,D
April,8,02:00:00,1.0,12.0,0.0,0.0,187.25,D
April,8,02:30:00,1.0,11.0,0.0,0.0,357.0,D
April,8,03:00:00,1.0,2.0,0.0,0.0,214.0,D
April,8,03:30:00,1.0,0.0,0.0,0.0,214.0,D
April,8,04:00:00,1.0,0.0,0.0,0.0,214.0,D
April,8,04:30:00,1.0,0.0,0.0,0.0,214.0,D
April,8,05:00:00,1.0,0.0,0.0,0.0,214.0,D
April,8,05:30:00,1.0,0.0,0.0,0.0,214.0,D
April,8,06:00:00,1.0,11.0,0.0,0.0,221.0,D
April,8,06:30:00,0.9375,16.0,0.0,0.0,299.69,D
April,8,07:00:00,1.0,24.0,0.0,0.0,213.88,D
April,8,07:30:00,1.0,63.0,0.0,0.0,276.35,D
April,8,08:00:00,0.992,126.0,1.0,0.0079,289.98,D
April,8,08:30:00,1.0,177.0,0.0,0.0,294.37,D
April,8,09:00:00,1.0,267.0,0.0,0.0,273.21,D
April,8,09:30:00,0.9903,312.0,2.0,0.0064,300.96,D
April,8,10:00:00,0.9497,403.0,5.0,0.0124,303.47,D
April,8,10:30:00,0.9573,379.0,4.0,0.0106,293.77,D
April,8,11:00:00,0.9171,423.0,1.0,0.0024,337.63,D
April,8,11:30:00,0.9181,482.0,6.0,0.0124,327.05,D
April,8,12:00:00,0.9935,459.0,0.0,0.0,321.99,D
April,8,12:30:00,0.9534,516.0,1.0,0.0019,311.04,D
April,8,13:00:00,0.8646,522.0,5.0,0.0096,324.34,D
April,8,13:30:00,0.7794,490.0,5.0,0.0102,336.01,D
April,8,14:00:00,0.8954,536.0,10.0,0.0187,342.15,D
April,8,14:30:00,0.8699,517.0,2.0,0.0039,320.53,D
April,8,15:00:00,0.9937,478.0,1.0,0.0021,324.08,D
April,8,15:30:00,0.8939,543.0,6.0,0.011,313.73,D
April,8,16:00:00,0.9023,573.0,0.0,0.0,328.59,D
April,8,16:30:00,0.994,501.0,2.0,0.004,339.8,D
April,8,17:00:00,0.9939,488.0,0.0,0.0,323.73,D
April,8,17:30:00,0.9956,451.0,0.0,0.0,359.57,D
April,8,18:00:00,0.9432,409.0,4.0,0.0098,322.52,D
April,8,18:30:00,0.9694,360.0,0.0,0.0,351.08,D
April,8,19:00:00,0.9624,354.0,8.0,0.0226,315.67,D
April,8,19:30:00,0.9044,298.0,5.0,0.0168,371.12,D
April,8,20:00:00,0.9812,268.0,2.0,0.0075,338.14,D
April,8,20:30:00,0.9954,216.0,0.0,0.0,316.68,D
April,8,21:00:00,0.9834,184.0,3.0,0.0163,353.12,D
April,8,21:30:00,0.9765,170.0,0.0,0.0,318.94,D
April,8,22:00:00,1.0,128.0,0.0,0.0,338.39,D
April,8,22:30:00,1.0,110.0,1.0,0.0091,296.9,D
April,8,23:00:00,1.0,81.0,1.0,0.0123,283.79,D
April,8,23:30:00,1.0,74.0,0.0,0.0,333.34,D
April,9,00:00:00,0.98,51.0,1.0,0.0196,220.56,D
April,9,00:30:00,1.0,34.0,1.0,0.0294,335.76,D
April,9,01:00:00,1.0,25.0,0.0,0.0,272.76,D
April,9,01:30:00,1.0,20.0,0.0,0.0,367.3,D
April,9,02:00:00,1.0,9.0,0.0,0.0,347.44,D
April,9,02:30:00,1.0,9.0,0.0,0.0,352.89,D
April,9,03:00:00,1.0,3.0,0.0,0.0,483.0,D
April,9,03:30:00,1.0,0.0,0.0,0.0,483.0,D
April,9,04:00:00,1.0,0.0,0.0,0.0,483.0,D
April,9,04:30:00,1.0,1.0,0.0,0.0,387.0,D
April,9,05:00:00,1.0,1.0,0.0,0.0,280.0,D
April,9,05:30:00,1.0,1.0,0.0,0.0,36.0,D
April,9,06:00:00,1.0,13.0,0.0,0.0,201.54,D
April,9,06:30:00,1.0,27.0,0.0,0.0,207.93,D
April,9,07:00:00,1.0,31.0,0.0,0.0,219.9,D
April,9,07:30:00,1.0,80.0,0.0,0.0,248.43,D
April,9,08:00:00,1.0,117.0,0.0,0.0,304.46,D
April,9,08:30:00,0.9937,159.0,0.0,0.0,299.35,D
April,9,09:00:00,0.9844,259.0,2.0,0.0077,253.61,D
April,9,09:30:00,0.9929,280.0,0.0,0.0,290.78,D
April,9,10:00:00,0.9876,323.0,1.0,0.0031,282.54,D
April,9,10:30:00,0.4776,405.0,26.0,0.0642,330.77,D
April,9,11:00:00,0.9584,434.0,1.0,0.0023,294.28,D
April,9,11:30:00,0.6957,469.0,9.0,0.0192,346.32,D
April,9,12:00:00,0.9389,450.0,8.0,0.0178,332.41,D
April,9,12:30:00,0.7835,525.0,3.0,0.0057,305.52,D
April,9,13:00:00,0.9959,485.0,1.0,0.0021,319.7,D
April,9,13:30:00,0.992,502.0,0.0,0.0,302.43,D
April,9,14:00:00,0.9888,535.0,0.0,0.0,315.56,D
April,9,14:30:00,0.9542,524.0,0.0,0.0,319.27,D
April,9,15:00:00,1.0,518.0,0.0,0.0,330.32,D
April,9,15:30:00,0.9422,506.0,4.0,0.0079,331.18,D
April,9,16:00:00,0.9107,509.0,5.0,0.0098,324.52,D
April,9,16:30:00,0.9438,500.0,2.0,0.004,334.84,D
April,9,17:00:00,0.9769,477.0,0.0,0.0,320.76,D
April,9,17:30:00,0.9696,428.0,1.0,0.0023,328.34,D
April,9,18:00:00,0.8268,414.0,4.0,0.0097,359.07,D
April,9,18:30:00,0.9931,293.0,3.0,0.0102,325.92,D
April,9,19:00:00,0.7292,285.0,8.0,0.0281,322.48,D
April,9,19:30:00,0.877,312.0,3.0,0.0096,335.48,D
April,9,20:00:00,0.794,236.0,3.0,0.0127,330.97,D
April,9,20:30:00,0.907,215.0,0.0,0.0,312.08,D
April,9,21:00:00,0.4583,188.0,20.0,0.1064,324.39,D
April,9,21:30:00,0.6936,175.0,2.0,0.0114,322.61,D
April,9,22:00:00,0.9324,149.0,1.0,0.0067,327.28,D
April,9,22:30:00,0.9735,114.0,1.0,0.0088,367.73,D
April,9,23:00:00,1.0,81.0,0.0,0.0,336.54,D
April,9,23:30:00,1.0,65.0,0.0,0.0,437.45,D
April,10,00:00:00,1.0,47.0,0.0,0.0,331.3,D
April,10,00:30:00,1.0,31.0,0.0,0.0,384.58,D
April,10,01:00:00,1.0,29.0,0.0,0.0,344.79,D
April,10,01:30:00,1.0,20.0,0.0,0.0,355.0,D
April,10,02:00:00,0.5,16.0,2.0,0.125,287.0,D
April,10,02:30:00,0.7273,11.0,0.0,0.0,277.55,D
April,10,03:00:00,1.0,3.0,0.0,0.0,301.33,D
April,10,03:30:00,1.0,0.0,0.0,0.0,301.33,D
April,10,04:00:00,1.0,1.0,0.0,0.0,1019.0,D
April,10,04:30:00,1.0,2.0,0.0,0.0,312.5,D
April,10,05:00:00,1.0,0.0,0.0,0.0,312.5,D
April,10,05:30:00,1.0,4.0,0.0,0.0,465.5,D
April,10,06:00:00,1.0,12.0,0.0,0.0,254.0,D
April,10,06:30:00,0.7692,15.0,2.0,0.1333,316.77,D
April,10,07:00:00,1.0,30.0,0.0,0.0,286.77,D
April,10,07:30:00,0.9792,50.0,2.0,0.04,287.13,D
April,10,08:00:00,1.0,99.0,0.0,0.0,244.07,D
April,10,08:30:00,1.0,148.0,0.0,0.0,305.01,D
April,10,09:00:00,1.0,228.0,0.0,0.0,287.39,D
April,10,09:30:00,0.67,311.0,11.0,0.0354,318.07,D
April,10,10:00:00,0.9739,311.0,5.0,0.0161,314.46,D
April,10,10:30:00,0.6667,379.0,7.0,0.0185,324.84,D
April,10,11:00:00,0.7368,444.0,7.0,0.0158,337.34,D
April,10,11:30:00,0.9767,431.0,1.0,0.0023,319.63,D
April,10,12:00:00,0.7354,453.0,7.0,0.0155,322.46,D
April,10,12:30:00,0.9432,478.0,3.0,0.0063,298.71,D
April,10,13:00:00,0.8435,434.0,6.0,0.0138,315.84,D
April,10,13:30:00,0.7937,451.0,5.0,0.0111,309.67,D
April,10,14:00:00,0.9726,477.0,2.0,0.0042,335.2,D
April,10,14:30:00,0.8296,503.0,10.0,0.0199,307.68,D
April,10,15:00:00,0.9516,478.0,3.0,0.0063,335.75,D
April,10,15:30:00,0.7155,474.0,17.0,0.0359,327.02,D
April,10,16:00:00,0.7696,449.0,2.0,0.0045,328.5,D
April,10,16:30:00,0.9883,428.0,2.0,0.0047,332.18,D
April,10,17:00:00,0.9716,428.0,2.0,0.0077,337.48,D
April,10,17:30:00,0.92,428.0,2.0,0.0079,340.42,D
April,10,18:00:00,0.9326,428.0,2.0,0.0054,329.39,D
April,10,18:30:00,0.932,428.0,2.0,0.0117,321.01,D
April,10,19:00:00,0.8814,428.0,2.0,0.0167,322.99,D
April,10,19:30:00,0.5993,428.0,2.0,0.0355,324.32,D
April,10,20:00:00,0.9744,428.0,2.0,0.0,330.56,D
April,10,20:30:00,0.9949,428.0,2.0,0.0,320.08,D
April,10,21:00:00,0.962,428.0,2.0,0.0063,320.06,D
April,10,21:30:00,0.7763,428.0,2.0,0.0,338.85,D
April,10,22:00:00,0.9612,428.0,2.0,0.0,365.8,D
April,10,22:30:00,1.0,428.0,2.0,0.0132,333.51,D
April,10,23:00:00,1.0,428.0,2.0,0.0,308.09,D
April,10,23:30:00,0.9828,59.0,1.0,0.0169,337.28,D
April,11,00:00:00,1.0,35.0,0.0,0.0,390.17,D
April,11,00:30:00,1.0,31.0,0.0,0.0,283.42,D
April,11,01:00:00,1.0,21.0,0.0,0.0,272.24,D
April,11,01:30:00,1.0,20.0,1.0,0.05,348.32,D
April,11,02:00:00,1.0,7.0,0.0,0.0,234.14,D
April,11,02:30:00,1.0,9.0,0.0,0.0,287.44,D
April,11,03:00:00,0.8,6.0,1.0,0.1667,265.4,D
April,11,03:30:00,1.0,3.0,0.0,0.0,34.67,D
April,11,04:00:00,1.0,3.0,0.0,0.0,49.67,D
April,11,04:30:00,1.0,0.0,0.0,0.0,49.67,D
April,11,05:00:00,1.0,0.0,0.0,0.0,49.67,D
April,11,05:30:00,0.0,1.0,0.0,0.0,93.0,D
April,11,06:00:00,1.0,10.0,0.0,0.0,220.0,D
April,11,06:30:00,0.5714,27.0,6.0,0.2222,247.62,D
April,11,07:00:00,0.8286,35.0,0.0,0.0,223.97,D
April,11,07:30:00,0.4464,60.0,4.0,0.0667,313.16,D
April,11,08:00:00,0.8939,133.0,1.0,0.0075,247.58,D
April,11,08:30:00,0.9363,158.0,1.0,0.0063,275.27,D
April,11,09:00:00,0.9571,234.0,1.0,0.0043,285.22,D
April,11,09:30:00,0.7537,279.0,7.0,0.0251,303.81,D
April,11,10:00:00,0.7705,372.0,6.0,0.0161,285.05,D
April,11,10:30:00,0.7265,389.0,16.0,0.0411,296.63,D
April,11,11:00:00,0.7664,419.0,8.0,0.0191,340.86,D
April,11,11:30:00,0.7582,495.0,7.0,0.0141,313.22,D
April,11,12:00:00,0.6522,592.0,40.0,0.0676,303.78,D
April,11,12:30:00,0.8854,487.0,7.0,0.0144,344.44,D
April,11,13:00:00,0.8894,463.0,2.0,0.0043,325.36,D
April,11,13:30:00,0.7656,454.0,6.0,0.0132,324.23,D
April,11,14:00:00,0.792,466.0,14.0,0.03,332.73,D
April,11,14:30:00,0.3664,507.0,43.0,0.0848,356.61,D
April,11,15:00:00,0.5821,491.0,34.0,0.0692,341.74,D
April,11,15:30:00,0.7244,578.0,12.0,0.0208,329.55,D
April,11,16:00:00,0.97,533.0,0.0,0.0,340.04,D
April,11,16:30:00,0.9087,506.0,24.0,0.0474,314.34,D
April,11,17:00:00,0.7317,442.0,6.0,0.0136,341.86,D
April,11,17:30:00,0.9795,439.0,0.0,0.0,310.51,D
April,11,18:00:00,0.9497,379.0,1.0,0.0026,332.75,D
April,11,18:30:00,0.997,331.0,1.0,0.003,324.66,D
April,11,19:00:00,0.6786,263.0,11.0,0.0418,358.43,D
April,11,19:30:00,0.5806,254.0,6.0,0.0236,340.95,D
April,11,20:00:00,0.7563,203.0,6.0,0.0296,347.11,D
April,11,20:30:00,0.8,180.0,0.0,0.0,336.08,D
April,11,21:00:00,0.951,143.0,0.0,0.0,371.94,D
April,11,21:30:00,0.9929,140.0,0.0,0.0,276.08,D
April,11,22:00:00,0.9259,136.0,1.0,0.0074,325.28,D
April,11,22:30:00,0.8557,98.0,1.0,0.0102,283.91,D
April,11,23:00:00,0.9828,58.0,0.0,0.0,319.78,D
April,11,23:30:00,1.0,59.0,0.0,0.0,297.47,D
April,12,00:00:00,1.0,36.0,0.0,0.0,298.11,D
April,12,00:30:00,1.0,21.0,0.0,0.0,365.81,D
April,12,01:00:00,1.0,23.0,1.0,0.0435,422.27,D
April,12,01:30:00,1.0,9.0,0.0,0.0,378.56,D
April,12,02:00:00,1.0,12.0,0.0,0.0,352.83,D
April,12,02:30:00,1.0,8.0,0.0,0.0,252.88,D
April,12,03:00:00,1.0,2.0,0.0,0.0,75.5,D
April,12,03:30:00,1.0,0.0,0.0,0.0,75.5,D
April,12,04:00:00,1.0,1.0,0.0,0.0,88.0,D
April,12,04:30:00,1.0,0.0,0.0,0.0,88.0,D
April,12,05:00:00,1.0,1.0,0.0,0.0,13.0,D
April,12,05:30:00,1.0,1.0,0.0,0.0,45.0,D
April,12,06:00:00,1.0,9.0,0.0,0.0,271.0,D
April,12,06:30:00,0.8571,7.0,0.0,0.0,176.86,D
April,12,07:00:00,1.0,31.0,0.0,0.0,270.39,D
April,12,07:30:00,1.0,36.0,1.0,0.0278,276.57,D
April,12,08:00:00,0.9831,59.0,0.0,0.0,293.05,D
April,12,08:30:00,1.0,106.0,0.0,0.0,271.61,D
April,12,09:00:00,1.0,136.0,0.0,0.0,250.82,D
April,12,09:30:00,0.9691,163.0,1.0,0.0061,268.72,D
April,12,10:00:00,0.8717,234.0,8.0,0.0342,278.18,D
April,12,10:30:00,0.2851,267.0,32.0,0.1199,307.96,D
April,12,11:00:00,0.6934,294.0,7.0,0.0238,320.77,D
April,12,11:30:00,0.9688,321.0,1.0,0.0031,313.22,D
April,12,12:00:00,0.9938,323.0,0.0,0.0,282.32,D
April,12,12:30:00,0.9665,329.0,1.0,0.003,293.79,D
April,12,13:00:00,0.9167,362.0,2.0,0.0055,325.12,D
April,12,13:30:00,0.9778,316.0,1.0,0.0032,308.52,D
April,12,14:00:00,0.8284,343.0,5.0,0.0146,294.93,D
April,12,14:30:00,0.8708,326.0,1.0,0.0031,305.47,D
April,12,15:00:00,0.973,336.0,3.0,0.0089,289.36,D
April,12,15:30:00,0.9148,313.0,8.0,0.0256,288.75,D
April,12,16:00:00,0.8304,289.0,6.0,0.0208,330.18,D
April,12,16:30:00,0.6374,279.0,6.0,0.0215,322.74,D
April,12,17:00:00,0.9962,267.0,1.0,0.0037,282.87,D
April,12,17:30:00,0.9958,237.0,0.0,0.0,286.3,D
April,12,18:00:00,0.9655,234.0,2.0,0.0085,299.91,D
April,12,18:30:00,0.8884,227.0,3.0,0.0132,336.58,D
April,12,19:00:00,0.995,205.0,3.0,0.0146,356.0,D
April,12,19:30:00,0.8587,187.0,3.0,0.016,337.97,D
April,12,20:00:00,0.9437,143.0,1.0,0.007,305.34,D
April,12,20:30:00,0.9274,125.0,1.0,0.008,280.6,D
April,12,21:00:00,0.6636,110.0,0.0,0.0,323.54,D
April,12,21:30:00,0.8,108.0,3.0,0.0278,350.41,D
April,12,22:00:00,0.9846,65.0,0.0,0.0,376.83,D
April,12,22:30:00,0.9692,65.0,0.0,0.0,327.8,D
April,12,23:00:00,1.0,56.0,1.0,0.0179,211.18,D
April,12,23:30:00,1.0,54.0,0.0,0.0,332.31,D
April,13,00:00:00,0.9744,40.0,1.0,0.025,302.51,D
April,13,00:30:00,1.0,28.0,0.0,0.0,217.64,D
April,13,01:00:00,1.0,20.0,0.0,0.0,280.15,D
April,13,01:30:00,1.0,15.0,0.0,0.0,173.4,D
April,13,02:00:00,1.0,4.0,0.0,0.0,270.25,D
April,13,02:30:00,1.0,9.0,0.0,0.0,216.78,D
April,13,03:00:00,1.0,2.0,0.0,0.0,433.5,D
April,13,03:30:00,1.0,0.0,0.0,0.0,433.5,D
April,13,04:00:00,1.0,0.0,0.0,0.0,433.5,D
April,13,04:30:00,1.0,1.0,0.0,0.0,241.0,D
April,13,05:00:00,1.0,3.0,0.0,0.0,487.33,D
April,13,05:30:00,1.0,1.0,0.0,0.0,355.0,D
April,13,06:00:00,0.75,4.0,0.0,0.0,108.25,D
April,13,06:30:00,1.0,7.0,0.0,0.0,263.0,D
April,13,07:00:00,0.9091,11.0,0.0,0.0,311.18,D
April,13,07:30:00,1.0,22.0,0.0,0.0,295.23,D
April,13,08:00:00,0.9474,38.0,0.0,0.0,265.37,D
April,13,08:30:00,1.0,53.0,0.0,0.0,336.94,D
April,13,09:00:00,0.9873,81.0,2.0,0.0247,276.37,D
April,13,09:30:00,0.9722,110.0,2.0,0.0182,268.25,D
April,13,10:00:00,0.9725,110.0,1.0,0.0091,337.15,D
April,13,10:30:00,0.587,147.0,9.0,0.0612,310.05,D
April,13,11:00:00,0.8961,157.0,3.0,0.0191,279.5,D
April,13,11:30:00,0.8936,143.0,2.0,0.014,334.74,D
April,13,12:00:00,0.5969,202.0,11.0,0.0545,301.32,D
April,13,12:30:00,0.8519,191.0,2.0,0.0105,310.33,D
April,13,13:00:00,0.8543,202.0,3.0,0.0149,309.99,D
April,13,13:30:00,0.815,203.0,3.0,0.0148,293.26,D
April,13,14:00:00,0.9949,197.0,0.0,0.0,284.92,D
April,13,14:30:00,1.0,207.0,1.0,0.0048,296.01,D
April,13,15:00:00,1.0,214.0,0.0,0.0,329.47,D
April,13,15:30:00,0.8585,210.0,5.0,0.0238,283.26,D
April,13,16:00:00,0.9358,188.0,1.0,0.0053,340.5,D
April,13,16:30:00,0.8844,202.0,3.0,0.0149,297.86,D
April,13,17:00:00,0.9769,173.0,0.0,0.0,313.6,D
April,13,17:30:00,0.9935,153.0,0.0,0.0,280.42,D
April,13,18:00:00,0.9655,146.0,1.0,0.0068,294.31,D
April,13,18:30:00,0.9716,177.0,1.0,0.0056,303.49,D
April,13,19:00:00,0.9667,151.0,1.0,0.0066,285.31,D
April,13,19:30:00,0.9853,136.0,0.0,0.0,343.79,D
April,13,20:00:00,0.9831,119.0,1.0,0.0084,283.7,D
April,13,20:30:00,1.0,129.0,0.0,0.0,255.34,D
April,13,21:00:00,0.4512,92.0,10.0,0.1087,370.71,D
April,13,21:30:00,0.6176,68.0,0.0,0.0,312.01,D
April,13,22:00:00,0.9815,55.0,1.0,0.0182,336.76,D
April,13,22:30:00,0.9516,63.0,1.0,0.0159,298.5,D
April,13,23:00:00,0.9545,45.0,1.0,0.0222,302.5,D
April,13,23:30:00,0.9697,35.0,2.0,0.0571,347.91,D
April,14,00:00:00,1.0,33.0,0.0,0.0,250.67,D
April,14,00:30:00,1.0,19.0,0.0,0.0,268.11,D
April,14,01:00:00,1.0,10.0,0.0,0.0,337.7,D
April,14,01:30:00,1.0,11.0,0.0,0.0,321.64,D
April,14,02:00:00,1.0,8.0,2.0,0.0,321.64,D
April,14,02:30:00,1.0,8.0,0.0,0.0,321.64,D
April,14,03:00:00,0.8333,6.0,0.0,0.0,321.64,D
April,14,03:30:00,0.7143,8.0,1.0,0.0,321.64,D
April,14,04:00:00,1.0,3.0,0.0,0.0,321.64,D
April,14,04:30:00,0.75,4.0,0.0,0.0,321.64,D
April,14,05:00:00,1.0,4.0,0.0,0.0,321.64,D
April,14,05:30:00,0.8,5.0,0.0,0.0,321.64,D
April,14,06:00:00,0.9091,11.0,0.0,0.0,321.64,D
April,14,06:30:00,1.0,14.0,1.0,0.0,321.64,D
April,14,07:00:00,0.9565,25.0,2.0,0.0,321.64,D
April,14,07:30:00,1.0,56.0,1.0,0.0,321.64,D
April,14,08:00:00,0.9714,107.0,2.0,0.0,321.64,D
April,14,08:30:00,0.8529,208.0,4.0,0.0192,286.88,D
April,14,09:00:00,0.7762,285.0,8.0,0.0281,284.75,D
April,14,09:30:00,0.9528,339.0,0.0,0.0,321.37,D
April,14,10:00:00,0.8954,335.0,10.0,0.0299,313.8,D
April,14,10:30:00,0.7358,445.0,6.0,0.0135,305.45,D
April,14,11:00:00,0.7247,473.0,8.0,0.0169,324.83,D
April,14,11:30:00,0.986,430.0,2.0,0.0047,313.46,D
April,14,12:00:00,0.9071,499.0,4.0,0.008,320.26,D
April,14,12:30:00,0.987,466.0,5.0,0.0107,342.24,D
April,14,13:00:00,0.8871,493.0,6.0,0.0122,309.13,D
April,14,13:30:00,0.9887,535.0,2.0,0.0037,323.83,D
April,14,14:00:00,0.9957,469.0,1.0,0.0021,310.43,D
April,14,14:30:00,0.8839,582.0,5.0,0.0086,320.9,D
April,14,15:00:00,0.9959,490.0,2.0,0.0041,313.05,D
April,14,15:30:00,0.9851,472.0,2.0,0.0042,345.33,D
April,14,16:00:00,0.9964,554.0,1.0,0.0018,328.47,D
April,14,16:30:00,0.7016,502.0,16.0,0.0319,338.02,D
April,14,17:00:00,0.8773,500.0,3.0,0.006,332.2,D
April,14,17:30:00,0.694,474.0,23.0,0.0485,346.24,D
April,14,18:00:00,0.8718,432.0,3.0,0.0069,344.96,D
April,14,18:30:00,0.8954,416.0,5.0,0.012,337.16,D
April,14,19:00:00,0.9724,329.0,3.0,0.0091,321.17,D
April,14,19:30:00,0.7021,308.0,16.0,0.0519,320.57,D
April,14,20:00:00,0.4394,283.0,19.0,0.0671,364.43,D
April,14,20:30:00,0.957,258.0,2.0,0.0078,324.77,D
April,14,21:00:00,0.8622,228.0,3.0,0.0132,359.73,D
April,14,21:30:00,1.0,150.0,1.0,0.0067,337.73,D
April,14,22:00:00,1.0,114.0,0.0,0.0,362.7,D
April,14,22:30:00,1.0,125.0,0.0,0.0,356.93,D
April,14,23:00:00,1.0,94.0,1.0,0.0106,299.83,D
April,14,23:30:00,1.0,72.0,0.0,0.0,350.88,D
April,15,00:00:00,0.8636,45.0,1.0,0.0222,265.75,D
April,15,00:30:00,1.0,37.0,0.0,0.0,425.03,D
April,15,01:00:00,1.0,25.0,0.0,0.0,343.76,D
April,15,01:30:00,1.0,16.0,0.0,0.0,238.13,D
April,15,02:00:00,0.7,11.0,1.0,0.0909,309.3,D
April,15,02:30:00,1.0,8.0,0.0,0.0,169.88,D
April,15,03:00:00,1.0,2.0,0.0,0.0,294.5,D
April,15,03:30:00,1.0,0.0,0.0,0.0,294.5,D
April,15,04:00:00,1.0,0.0,0.0,0.0,294.5,D
April,15,04:30:00,1.0,0.0,0.0,0.0,294.5,D
April,15,05:00:00,1.0,0.0,0.0,0.0,294.5,D
April,15,05:30:00,0.0,1.0,0.0,0.0,193.0,D
April,15,06:00:00,1.0,12.0,0.0,0.0,160.33,D
April,15,06:30:00,0.9091,11.0,0.0,0.0,315.64,D
April,15,07:00:00,1.0,41.0,0.0,0.0,260.41,D
April,15,07:30:00,1.0,64.0,0.0,0.0,256.81,D
April,15,08:00:00,1.0,106.0,1.0,0.0094,287.98,D
April,15,08:30:00,0.972,144.0,1.0,0.0069,281.63,D
April,15,09:00:00,0.9054,223.0,1.0,0.0045,314.95,D
April,15,09:30:00,0.7897,293.0,3.0,0.0102,322.12,D
April,15,10:00:00,0.9293,382.0,0.0,0.0,313.06,D
April,15,10:30:00,0.9916,356.0,0.0,0.0,310.38,D
April,15,11:00:00,0.7207,386.0,10.0,0.0259,323.54,D
April,15,11:30:00,0.6263,500.0,5.0,0.01,321.12,D
April,15,12:00:00,0.9932,441.0,0.0,0.0,329.01,D
April,15,12:30:00,0.8936,477.0,7.0,0.0147,304.53,D
April,15,13:00:00,0.9396,447.0,0.0,0.0,322.21,D
April,15,13:30:00,0.9108,475.0,4.0,0.0084,320.7,D
April,15,14:00:00,0.8854,483.0,12.0,0.0248,310.73,D
April,15,14:30:00,0.7763,463.0,7.0,0.0151,320.08,D
April,15,15:00:00,0.8729,477.0,5.0,0.0105,324.45,D
April,15,15:30:00,0.6057,558.0,33.0,0.0591,362.95,D
April,15,16:00:00,0.9796,491.0,0.0,0.0,349.49,D
April,15,16:30:00,1.0,474.0,0.0,0.0,326.72,D
April,15,17:00:00,1.0,424.0,2.0,0.0047,324.42,D
April,15,17:30:00,0.9887,445.0,1.0,0.0022,333.68,D
April,15,18:00:00,0.9542,395.0,2.0,0.0051,348.44,D
April,15,18:30:00,0.9947,378.0,2.0,0.0053,318.29,D
April,15,19:00:00,0.9664,359.0,2.0,0.0056,323.37,D
April,15,19:30:00,0.9922,257.0,0.0,0.0,341.31,D
April,15,20:00:00,0.9046,241.0,0.0,0.0,324.93,D
April,15,20:30:00,0.9724,254.0,0.0,0.0,318.07,D
April,15,21:00:00,0.9826,172.0,0.0,0.0,359.49,D
April,15,21:30:00,1.0,160.0,3.0,0.0188,330.43,D
April,15,22:00:00,1.0,134.0,0.0,0.0,361.25,D
April,15,22:30:00,0.9818,110.0,0.0,0.0,330.86,D
April,15,23:00:00,0.9878,82.0,0.0,0.0,391.61,D
April,15,23:30:00,1.0,68.0,1.0,0.0147,323.93,D
April,16,00:00:00,1.0,41.0,1.0,0.0244,353.35,D
April,16,00:30:00,1.0,37.0,0.0,0.0,348.51,D
April,16,01:00:00,1.0,23.0,0.0,0.0,334.83,D
April,16,01:30:00,1.0,18.0,0.0,0.0,409.0,D
April,16,02:00:00,1.0,8.0,0.0,0.0,220.63,D
April,16,02:30:00,1.0,7.0,0.0,0.0,389.43,D
April,16,03:00:00,1.0,1.0,0.0,0.0,381.0,D
April,16,03:30:00,1.0,0.0,0.0,0.0,381.0,D
April,16,04:00:00,1.0,1.0,0.0,0.0,379.0,D
April,16,04:30:00,1.0,2.0,0.0,0.0,426.0,D
April,16,05:00:00,1.0,1.0,0.0,0.0,200.0,D
April,16,05:30:00,1.0,0.0,0.0,0.0,200.0,D
April,16,06:00:00,1.0,13.0,0.0,0.0,271.08,D
April,16,06:30:00,1.0,28.0,0.0,0.0,327.75,D
April,16,07:00:00,1.0,38.0,0.0,0.0,317.87,D
April,16,07:30:00,1.0,69.0,3.0,0.0435,283.8,D
April,16,08:00:00,1.0,116.0,0.0,0.0,316.42,D
April,16,08:30:00,0.9691,163.0,1.0,0.0061,293.01,D
April,16,09:00:00,1.0,282.0,1.0,0.0035,288.0,D
April,16,09:30:00,0.9935,309.0,0.0,0.0,290.66,D
April,16,10:00:00,0.9767,344.0,1.0,0.0029,296.16,D
April,16,10:30:00,0.9326,389.0,3.0,0.0077,326.67,D
April,16,11:00:00,0.8078,440.0,3.0,0.0068,331.55,D
April,16,11:30:00,0.986,432.0,3.0,0.0069,326.06,D
April,16,12:00:00,0.9452,494.0,1.0,0.002,315.04,D
April,16,12:30:00,0.9393,479.0,1.0,0.0021,314.72,D
April,16,13:00:00,0.9666,510.0,1.0,0.002,322.72,D
April,16,13:30:00,0.996,502.0,1.0,0.002,307.82,D
